dataset,split,id,text,hard_label,soft_label_0,soft_label_1,annotator,annotator_label,num_annotations
ArMIS,train,128,الفرق تحجيم الذنب يعني نسبة كبيرة العيال يدخنون نصف النسبة البنات دخنوا تلاقينهم كبروا الموضوع وان البنات اكثرهن فاسدات الذنب واحد ونسبة البنات اقل,0,1.0,0.0,Ann3,0,3
ArMIS,train,129,لاوالله المقصد الحديث معنى ناقصات عقل شهادة المرأتين مثل شهادة الرجل الواحد ناقصات دين معناها المرأة تصلي اثناء الحيض لاتفسري الأحاديث تهوين,0,1.0,0.0,Ann1,0,3
ArMIS,train,129,لاوالله المقصد الحديث معنى ناقصات عقل شهادة المرأتين مثل شهادة الرجل الواحد ناقصات دين معناها المرأة تصلي اثناء الحيض لاتفسري الأحاديث تهوين,0,1.0,0.0,Ann2,0,3
ArMIS,train,129,لاوالله المقصد الحديث معنى ناقصات عقل شهادة المرأتين مثل شهادة الرجل الواحد ناقصات دين معناها المرأة تصلي اثناء الحيض لاتفسري الأحاديث تهوين,0,1.0,0.0,Ann3,0,3
ArMIS,train,130,اللبس حرية شخصية انه تعمل خاطى وانها متزوجة رجل كويتي فاين حقوق رجلها الكويتي واما يدعون بحقوق المرآة اين حقوقها انا اعتقد بان مسالة اداب وانما مسالة شخصية وانتقام,0,0.67,0.33,Ann1,0,3
ArMIS,train,130,اللبس حرية شخصية انه تعمل خاطى وانها متزوجة رجل كويتي فاين حقوق رجلها الكويتي واما يدعون بحقوق المرآة اين حقوقها انا اعتقد بان مسالة اداب وانما مسالة شخصية وانتقام,0,0.67,0.33,Ann2,0,3
ArMIS,train,130,اللبس حرية شخصية انه تعمل خاطى وانها متزوجة رجل كويتي فاين حقوق رجلها الكويتي واما يدعون بحقوق المرآة اين حقوقها انا اعتقد بان مسالة اداب وانما مسالة شخصية وانتقام,0,0.67,0.33,Ann3,1,3
ArMIS,train,131,أحنا كمان هنتفرج ببلاش ميبقاش بيتك عاهرات بيهرب نساء بيشذوا بأوروبا تيجي تسب نساء مصر,1,0.0,1.0,Ann1,1,3
ArMIS,train,131,أحنا كمان هنتفرج ببلاش ميبقاش بيتك عاهرات بيهرب نساء بيشذوا بأوروبا تيجي تسب نساء مصر,1,0.0,1.0,Ann2,1,3
ArMIS,train,131,أحنا كمان هنتفرج ببلاش ميبقاش بيتك عاهرات بيهرب نساء بيشذوا بأوروبا تيجي تسب نساء مصر,1,0.0,1.0,Ann3,1,3
ArMIS,train,132,تذكرون عندما تبلوا الغرب السورين يدخلون لمنازلنا وبغتصب النساء وكان بإمكاننا نرد عليهم ديننا وتربيتنا تنهانا ذالك اليوم وبعد شهور قليلة الله وجل يأخذ حقنا وحق نسائنا يعلم الله باب الشماتة طعن الشرف الدنيا هكي الله وجل ينسى المظلوم,0,1.0,0.0,Ann1,0,3
ArMIS,train,132,تذكرون عندما تبلوا الغرب السورين يدخلون لمنازلنا وبغتصب النساء وكان بإمكاننا نرد عليهم ديننا وتربيتنا تنهانا ذالك اليوم وبعد شهور قليلة الله وجل يأخذ حقنا وحق نسائنا يعلم الله باب الشماتة طعن الشرف الدنيا هكي الله وجل ينسى المظلوم,0,1.0,0.0,Ann2,0,3
ArMIS,train,132,تذكرون عندما تبلوا الغرب السورين يدخلون لمنازلنا وبغتصب النساء وكان بإمكاننا نرد عليهم ديننا وتربيتنا تنهانا ذالك اليوم وبعد شهور قليلة الله وجل يأخذ حقنا وحق نسائنا يعلم الله باب الشماتة طعن الشرف الدنيا هكي الله وجل ينسى المظلوم,0,1.0,0.0,Ann3,0,3
ArMIS,train,133,تدرون ودي اخربها تويتر منشنوني حسابات شواذ نسويات عىدات الفلبن,1,0.33,0.67,Ann1,1,3
ArMIS,train,133,تدرون ودي اخربها تويتر منشنوني حسابات شواذ نسويات عىدات الفلبن,1,0.33,0.67,Ann2,0,3
ArMIS,train,133,تدرون ودي اخربها تويتر منشنوني حسابات شواذ نسويات عىدات الفلبن,1,0.33,0.67,Ann3,1,3
ArMIS,train,134,الحمد لله أخي عبد الله الردود كافية وافية وأعجبني الوعي أغلب الردود وهذا سهم الشر نسأل الله العافية يميز محكم صريح الدلالة والمتشابه فالنبي يقول أصافح النساء وهذا يقول يصافح النساء وغير صادق والدليل كان يأخذ الأمة فأي وجهل,0,1.0,0.0,Ann1,0,3
ArMIS,train,134,الحمد لله أخي عبد الله الردود كافية وافية وأعجبني الوعي أغلب الردود وهذا سهم الشر نسأل الله العافية يميز محكم صريح الدلالة والمتشابه فالنبي يقول أصافح النساء وهذا يقول يصافح النساء وغير صادق والدليل كان يأخذ الأمة فأي وجهل,0,1.0,0.0,Ann2,0,3
ArMIS,train,134,الحمد لله أخي عبد الله الردود كافية وافية وأعجبني الوعي أغلب الردود وهذا سهم الشر نسأل الله العافية يميز محكم صريح الدلالة والمتشابه فالنبي يقول أصافح النساء وهذا يقول يصافح النساء وغير صادق والدليل كان يأخذ الأمة فأي وجهل,0,1.0,0.0,Ann3,0,3
ArMIS,train,135,صادقه بحفل التفوق داشرات ههه,1,0.33,0.67,Ann1,1,3
ArMIS,train,135,صادقه بحفل التفوق داشرات ههه,1,0.33,0.67,Ann2,0,3
ArMIS,train,135,صادقه بحفل التفوق داشرات ههه,1,0.33,0.67,Ann3,1,3
ArMIS,train,136,ليل انجلترا نسويات,0,0.67,0.33,Ann1,0,3
ArMIS,train,136,ليل انجلترا نسويات,0,0.67,0.33,Ann2,0,3
ArMIS,train,136,ليل انجلترا نسويات,0,0.67,0.33,Ann3,1,3
ArMIS,train,137,مافيه اسمه حقوق المرأة الجملة بحد ذاتها عنصريه ومتحيزه لجنس معين شيء اسمه الرجل والمرأة ياخذون حقوقهم ولان المجتمع عندنا ماميز جنس جنس يعني جملة حقوق المرأة خربوطية سخيفة واللي يقولها عنصري متحيز,0,1.0,0.0,Ann1,0,3
ArMIS,train,137,مافيه اسمه حقوق المرأة الجملة بحد ذاتها عنصريه ومتحيزه لجنس معين شيء اسمه الرجل والمرأة ياخذون حقوقهم ولان المجتمع عندنا ماميز جنس جنس يعني جملة حقوق المرأة خربوطية سخيفة واللي يقولها عنصري متحيز,0,1.0,0.0,Ann2,0,3
ArMIS,train,137,مافيه اسمه حقوق المرأة الجملة بحد ذاتها عنصريه ومتحيزه لجنس معين شيء اسمه الرجل والمرأة ياخذون حقوقهم ولان المجتمع عندنا ماميز جنس جنس يعني جملة حقوق المرأة خربوطية سخيفة واللي يقولها عنصري متحيز,0,1.0,0.0,Ann3,0,3
ArMIS,train,138,اكثر اهل النار النساء كنت آمرا أحدا يسجد لأحد لأمرت المرأة تسجد لزوجها نفس محمد بيده تؤدي المرأة ربها تؤدي زوجها سألها نفسها وهي قتب تمنعه انهن ناقصات عقل ودين تركت فتنة أضر الرجال النساء,1,0.0,1.0,Ann1,1,3
ArMIS,train,138,اكثر اهل النار النساء كنت آمرا أحدا يسجد لأحد لأمرت المرأة تسجد لزوجها نفس محمد بيده تؤدي المرأة ربها تؤدي زوجها سألها نفسها وهي قتب تمنعه انهن ناقصات عقل ودين تركت فتنة أضر الرجال النساء,1,0.0,1.0,Ann2,1,3
ArMIS,train,138,اكثر اهل النار النساء كنت آمرا أحدا يسجد لأحد لأمرت المرأة تسجد لزوجها نفس محمد بيده تؤدي المرأة ربها تؤدي زوجها سألها نفسها وهي قتب تمنعه انهن ناقصات عقل ودين تركت فتنة أضر الرجال النساء,1,0.0,1.0,Ann3,1,3
ArMIS,train,139,اللبس علاقة بالتحرش الدليل الدول العربية اكبر نسبة تحرش خصوصا مصر انها تكاد تكون معدومة الدول المتحررة جهة اللباس بنظركم دائما الحق المرأة لماذا يتحكم الرجل المتحرش برغباته اساس الدين يمنع المعصيات للحقيقة مرتكبي المعصيات دينيون,0,1.0,0.0,Ann1,0,3
ArMIS,train,139,اللبس علاقة بالتحرش الدليل الدول العربية اكبر نسبة تحرش خصوصا مصر انها تكاد تكون معدومة الدول المتحررة جهة اللباس بنظركم دائما الحق المرأة لماذا يتحكم الرجل المتحرش برغباته اساس الدين يمنع المعصيات للحقيقة مرتكبي المعصيات دينيون,0,1.0,0.0,Ann2,0,3
ArMIS,train,139,اللبس علاقة بالتحرش الدليل الدول العربية اكبر نسبة تحرش خصوصا مصر انها تكاد تكون معدومة الدول المتحررة جهة اللباس بنظركم دائما الحق المرأة لماذا يتحكم الرجل المتحرش برغباته اساس الدين يمنع المعصيات للحقيقة مرتكبي المعصيات دينيون,0,1.0,0.0,Ann3,0,3
ArMIS,train,140,بالعكس حللته كامل قلت لأن نسويات كثير كفوا وفوا يحتاج أكرر كلامهن أضفت منظور آخر,0,1.0,0.0,Ann1,0,3
ArMIS,train,140,بالعكس حللته كامل قلت لأن نسويات كثير كفوا وفوا يحتاج أكرر كلامهن أضفت منظور آخر,0,1.0,0.0,Ann2,0,3
ArMIS,train,140,بالعكس حللته كامل قلت لأن نسويات كثير كفوا وفوا يحتاج أكرر كلامهن أضفت منظور آخر,0,1.0,0.0,Ann3,0,3
ArMIS,train,141,ومو نسويات نفس,0,1.0,0.0,Ann1,0,3
ArMIS,train,141,ومو نسويات نفس,0,1.0,0.0,Ann2,0,3
ArMIS,train,141,ومو نسويات نفس,0,1.0,0.0,Ann3,0,3
ArMIS,train,142,بعضهم كاتبين نسوية وانتي تقدري ترفعي الاضطهاد وهم نفس وضعها وأخس وأصلا إحنا بنكون نسويات كان إضطهاد فحجة أنتي نسوية تقدري رفع الإضطهاد يعني بمنطقهم مافي امرأة بالعالم تعتبر نسوية الكل تحت إضطهاد أبوي,0,1.0,0.0,Ann1,0,3
ArMIS,train,142,بعضهم كاتبين نسوية وانتي تقدري ترفعي الاضطهاد وهم نفس وضعها وأخس وأصلا إحنا بنكون نسويات كان إضطهاد فحجة أنتي نسوية تقدري رفع الإضطهاد يعني بمنطقهم مافي امرأة بالعالم تعتبر نسوية الكل تحت إضطهاد أبوي,0,1.0,0.0,Ann2,0,3
ArMIS,train,142,بعضهم كاتبين نسوية وانتي تقدري ترفعي الاضطهاد وهم نفس وضعها وأخس وأصلا إحنا بنكون نسويات كان إضطهاد فحجة أنتي نسوية تقدري رفع الإضطهاد يعني بمنطقهم مافي امرأة بالعالم تعتبر نسوية الكل تحت إضطهاد أبوي,0,1.0,0.0,Ann3,0,3
ArMIS,train,143,النسوان بلشو يفهمو موضوع حقوق المرأة غلط يعني مثلا اذا كنتي مسلمة بالإسلام ابونا آدم أنخلقت حواء ضلعه لتشاركه حياته وتساعده وتدعمه ويتكاثرو وينجبو هالذرية واذا كنتي ملحدة اصلك قرد بحسب اعتقادك معناها انتي بطبعك الحيواني دور اساسي وكبير جدا ومهم انك تتكاثري وبس عيني,0,0.67,0.33,Ann1,1,3
ArMIS,train,143,النسوان بلشو يفهمو موضوع حقوق المرأة غلط يعني مثلا اذا كنتي مسلمة بالإسلام ابونا آدم أنخلقت حواء ضلعه لتشاركه حياته وتساعده وتدعمه ويتكاثرو وينجبو هالذرية واذا كنتي ملحدة اصلك قرد بحسب اعتقادك معناها انتي بطبعك الحيواني دور اساسي وكبير جدا ومهم انك تتكاثري وبس عيني,0,0.67,0.33,Ann2,0,3
ArMIS,train,143,النسوان بلشو يفهمو موضوع حقوق المرأة غلط يعني مثلا اذا كنتي مسلمة بالإسلام ابونا آدم أنخلقت حواء ضلعه لتشاركه حياته وتساعده وتدعمه ويتكاثرو وينجبو هالذرية واذا كنتي ملحدة اصلك قرد بحسب اعتقادك معناها انتي بطبعك الحيواني دور اساسي وكبير جدا ومهم انك تتكاثري وبس عيني,0,0.67,0.33,Ann3,0,3
ArMIS,train,144,الهاشتاق كميه عوانس مرغوب فيهم ههه,1,0.33,0.67,Ann1,1,3
ArMIS,train,144,الهاشتاق كميه عوانس مرغوب فيهم ههه,1,0.33,0.67,Ann2,0,3
ArMIS,train,144,الهاشتاق كميه عوانس مرغوب فيهم ههه,1,0.33,0.67,Ann3,1,3
ArMIS,train,145,كلامه الله يحفظه عالمرأه الواعيه المثقفه الصالحه النسويات المنحطات السافلات,1,0.0,1.0,Ann1,1,3
ArMIS,train,145,كلامه الله يحفظه عالمرأه الواعيه المثقفه الصالحه النسويات المنحطات السافلات,1,0.0,1.0,Ann2,1,3
ArMIS,train,145,كلامه الله يحفظه عالمرأه الواعيه المثقفه الصالحه النسويات المنحطات السافلات,1,0.0,1.0,Ann3,1,3
ArMIS,train,146,طبعا حصاد راجل كان بيعظم ابنه عشان ولد وغريزه مسموح حاجه لكونك ولد يقتله ضرب برضو عشان ولد والنتيجه طلعوا كلاب سعرانه شوارع يأذوا بنات الخلق,0,1.0,0.0,Ann1,0,3
ArMIS,train,146,طبعا حصاد راجل كان بيعظم ابنه عشان ولد وغريزه مسموح حاجه لكونك ولد يقتله ضرب برضو عشان ولد والنتيجه طلعوا كلاب سعرانه شوارع يأذوا بنات الخلق,0,1.0,0.0,Ann2,0,3
ArMIS,train,146,طبعا حصاد راجل كان بيعظم ابنه عشان ولد وغريزه مسموح حاجه لكونك ولد يقتله ضرب برضو عشان ولد والنتيجه طلعوا كلاب سعرانه شوارع يأذوا بنات الخلق,0,1.0,0.0,Ann3,0,3
ArMIS,train,147,العزوف الزواج سنة نبينا الكريم مثل ماأن فتيات متمردات تقول فهناك الكثير العفيفات الصالحات بيوت أهلهن تنظر الى القشور والظاهر الناس حولك أصدق الله وأصلح حالك أطلب الزوجة الصالحة سيعطيك,0,1.0,0.0,Ann1,0,3
ArMIS,train,147,العزوف الزواج سنة نبينا الكريم مثل ماأن فتيات متمردات تقول فهناك الكثير العفيفات الصالحات بيوت أهلهن تنظر الى القشور والظاهر الناس حولك أصدق الله وأصلح حالك أطلب الزوجة الصالحة سيعطيك,0,1.0,0.0,Ann2,0,3
ArMIS,train,147,العزوف الزواج سنة نبينا الكريم مثل ماأن فتيات متمردات تقول فهناك الكثير العفيفات الصالحات بيوت أهلهن تنظر الى القشور والظاهر الناس حولك أصدق الله وأصلح حالك أطلب الزوجة الصالحة سيعطيك,0,1.0,0.0,Ann3,0,3
ArMIS,train,148,الحرمه فاسده وخاينه للأمانه لاتمكنها المناصب اقسم بالله مافيه افسد وانجس واخبث الحريم انااعاني منهن اذا راجعت المكاتب الحكوميه الله لايوفقهم نجسات وفاسدات واخرها اليوم امارة تبوك الفاسده موظفاتها فاسدات نجسات الله يرزقهم بسرطان,1,0.0,1.0,Ann1,1,3
ArMIS,train,148,الحرمه فاسده وخاينه للأمانه لاتمكنها المناصب اقسم بالله مافيه افسد وانجس واخبث الحريم انااعاني منهن اذا راجعت المكاتب الحكوميه الله لايوفقهم نجسات وفاسدات واخرها اليوم امارة تبوك الفاسده موظفاتها فاسدات نجسات الله يرزقهم بسرطان,1,0.0,1.0,Ann2,1,3
ArMIS,train,148,الحرمه فاسده وخاينه للأمانه لاتمكنها المناصب اقسم بالله مافيه افسد وانجس واخبث الحريم انااعاني منهن اذا راجعت المكاتب الحكوميه الله لايوفقهم نجسات وفاسدات واخرها اليوم امارة تبوك الفاسده موظفاتها فاسدات نجسات الله يرزقهم بسرطان,1,0.0,1.0,Ann3,1,3
ArMIS,train,149,اخس فئه النساء ممكن تمر عليكم العاهه تقلل قدر النساء الثانين عشان الذكرر اللي جنبها وقاعد يعززلها وجالسه تتكلم ومحسستني انو المرأة وظيفتها تنجب وتربي الله ياخذ تفكيرك الزقق وانتي تروحين وتجين وتسمعين للناس وتفكيرك كذاا يلا انبسطي الذكور صفقو معتوهه,1,0.33,0.67,Ann1,1,3
ArMIS,train,149,اخس فئه النساء ممكن تمر عليكم العاهه تقلل قدر النساء الثانين عشان الذكرر اللي جنبها وقاعد يعززلها وجالسه تتكلم ومحسستني انو المرأة وظيفتها تنجب وتربي الله ياخذ تفكيرك الزقق وانتي تروحين وتجين وتسمعين للناس وتفكيرك كذاا يلا انبسطي الذكور صفقو معتوهه,1,0.33,0.67,Ann2,1,3
ArMIS,train,149,اخس فئه النساء ممكن تمر عليكم العاهه تقلل قدر النساء الثانين عشان الذكرر اللي جنبها وقاعد يعززلها وجالسه تتكلم ومحسستني انو المرأة وظيفتها تنجب وتربي الله ياخذ تفكيرك الزقق وانتي تروحين وتجين وتسمعين للناس وتفكيرك كذاا يلا انبسطي الذكور صفقو معتوهه,1,0.33,0.67,Ann3,0,3
ArMIS,train,150,كثير متمردات ينتحرن ايضا,0,1.0,0.0,Ann1,0,3
ArMIS,train,150,كثير متمردات ينتحرن ايضا,0,1.0,0.0,Ann2,0,3
ArMIS,train,150,كثير متمردات ينتحرن ايضا,0,1.0,0.0,Ann3,0,3
ArMIS,train,151,وليش مايحافظون الرجل النساء اللي قلبهم مرض اعتراف المرأه اعقل الرجل اللي ناقص عقل ودين وعادي ياخذ صوت خلخال حجه للزنا,0,1.0,0.0,Ann1,0,3
ArMIS,train,151,وليش مايحافظون الرجل النساء اللي قلبهم مرض اعتراف المرأه اعقل الرجل اللي ناقص عقل ودين وعادي ياخذ صوت خلخال حجه للزنا,0,1.0,0.0,Ann2,0,3
ArMIS,train,151,وليش مايحافظون الرجل النساء اللي قلبهم مرض اعتراف المرأه اعقل الرجل اللي ناقص عقل ودين وعادي ياخذ صوت خلخال حجه للزنا,0,1.0,0.0,Ann3,0,3
ArMIS,train,152,انت كهف طلعت ماتوا اللي يقولون عوانس,0,1.0,0.0,Ann1,0,3
ArMIS,train,152,انت كهف طلعت ماتوا اللي يقولون عوانس,0,1.0,0.0,Ann2,0,3
ArMIS,train,152,انت كهف طلعت ماتوا اللي يقولون عوانس,0,1.0,0.0,Ann3,0,3
ArMIS,train,153,انحشر نسويات,0,1.0,0.0,Ann1,0,3
ArMIS,train,153,انحشر نسويات,0,1.0,0.0,Ann2,0,3
ArMIS,train,153,انحشر نسويات,0,1.0,0.0,Ann3,0,3
ArMIS,train,154,سمح للمرأة المملكة العربية السعودية بقيادة السيارة أشاهد أمرأة تقود سيارة وتنظر الجوال أبد عكس الرجال اغلبيتهم يستخدون الجوال أثناء القيادة نقطة نظام تسجل لصالح المرأة ودعوة للرجال للعمل مثلهن نسلم كثير الحوادث,0,1.0,0.0,Ann1,0,3
ArMIS,train,154,سمح للمرأة المملكة العربية السعودية بقيادة السيارة أشاهد أمرأة تقود سيارة وتنظر الجوال أبد عكس الرجال اغلبيتهم يستخدون الجوال أثناء القيادة نقطة نظام تسجل لصالح المرأة ودعوة للرجال للعمل مثلهن نسلم كثير الحوادث,0,1.0,0.0,Ann2,0,3
ArMIS,train,154,سمح للمرأة المملكة العربية السعودية بقيادة السيارة أشاهد أمرأة تقود سيارة وتنظر الجوال أبد عكس الرجال اغلبيتهم يستخدون الجوال أثناء القيادة نقطة نظام تسجل لصالح المرأة ودعوة للرجال للعمل مثلهن نسلم كثير الحوادث,0,1.0,0.0,Ann3,0,3
ArMIS,train,155,الرخيص الي يشوف الكل مثله رخيص لأنها قذره والي معها بالقروب قذرات مثلها ورخيصات يحسبون البنات مثلهم خلها بذمتهم كلامهم وكلام شخص احد بغير وجه وطعن بالشرف والسمعه,1,0.0,1.0,Ann1,1,3
ArMIS,train,155,الرخيص الي يشوف الكل مثله رخيص لأنها قذره والي معها بالقروب قذرات مثلها ورخيصات يحسبون البنات مثلهم خلها بذمتهم كلامهم وكلام شخص احد بغير وجه وطعن بالشرف والسمعه,1,0.0,1.0,Ann2,1,3
ArMIS,train,155,الرخيص الي يشوف الكل مثله رخيص لأنها قذره والي معها بالقروب قذرات مثلها ورخيصات يحسبون البنات مثلهم خلها بذمتهم كلامهم وكلام شخص احد بغير وجه وطعن بالشرف والسمعه,1,0.0,1.0,Ann3,1,3
ArMIS,train,156,رجلا أراد يمازح زوجته فقال لقد خلقكن الله جميلات لكنكن ناقصات عقل قالت خلقنا الله جميلات لتحب ونا وخلقنا ناقصات عقل لنحب فمضى يرد سان براه الله نصل سيف شاغ ماز غاز بهتي الحال,1,0.33,0.67,Ann1,1,3
ArMIS,train,156,رجلا أراد يمازح زوجته فقال لقد خلقكن الله جميلات لكنكن ناقصات عقل قالت خلقنا الله جميلات لتحب ونا وخلقنا ناقصات عقل لنحب فمضى يرد سان براه الله نصل سيف شاغ ماز غاز بهتي الحال,1,0.33,0.67,Ann2,1,3
ArMIS,train,156,رجلا أراد يمازح زوجته فقال لقد خلقكن الله جميلات لكنكن ناقصات عقل قالت خلقنا الله جميلات لتحب ونا وخلقنا ناقصات عقل لنحب فمضى يرد سان براه الله نصل سيف شاغ ماز غاز بهتي الحال,1,0.33,0.67,Ann3,0,3
ArMIS,train,157,احد آليات مواجهة العنف المرأة العمل توعية المرأة بحقوقها وواجباتها طريق الندوات والمحاضرات ووسائل الأعلام المختلفة,0,1.0,0.0,Ann1,0,3
ArMIS,train,157,احد آليات مواجهة العنف المرأة العمل توعية المرأة بحقوقها وواجباتها طريق الندوات والمحاضرات ووسائل الأعلام المختلفة,0,1.0,0.0,Ann2,0,3
ArMIS,train,157,احد آليات مواجهة العنف المرأة العمل توعية المرأة بحقوقها وواجباتها طريق الندوات والمحاضرات ووسائل الأعلام المختلفة,0,1.0,0.0,Ann3,0,3
ArMIS,train,158,اذا كنتي اقل يقال عنك,0,1.0,0.0,Ann1,0,3
ArMIS,train,158,اذا كنتي اقل يقال عنك,0,1.0,0.0,Ann2,0,3
ArMIS,train,158,اذا كنتي اقل يقال عنك,0,1.0,0.0,Ann3,0,3
ArMIS,train,159,الله يهديه شاء الله كلام سليم غبار نسويات متطرفات يوجد المقابل ذكوريين متطرفين احسن انتهى,0,1.0,0.0,Ann1,0,3
ArMIS,train,159,الله يهديه شاء الله كلام سليم غبار نسويات متطرفات يوجد المقابل ذكوريين متطرفين احسن انتهى,0,1.0,0.0,Ann2,0,3
ArMIS,train,159,الله يهديه شاء الله كلام سليم غبار نسويات متطرفات يوجد المقابل ذكوريين متطرفين احسن انتهى,0,1.0,0.0,Ann3,0,3
ArMIS,train,160,كاتب مليون سطر ليه ومين جاب طاري النسوية ههه أدري إنك تعاني قوة النسويات وشدخلها بكلامنا محد جاب طاريها اللي حافظ وجاي يفرغ,0,1.0,0.0,Ann1,0,3
ArMIS,train,160,كاتب مليون سطر ليه ومين جاب طاري النسوية ههه أدري إنك تعاني قوة النسويات وشدخلها بكلامنا محد جاب طاريها اللي حافظ وجاي يفرغ,0,1.0,0.0,Ann2,0,3
ArMIS,train,160,كاتب مليون سطر ليه ومين جاب طاري النسوية ههه أدري إنك تعاني قوة النسويات وشدخلها بكلامنا محد جاب طاريها اللي حافظ وجاي يفرغ,0,1.0,0.0,Ann3,0,3
ArMIS,train,161,بليز بتمنى محدش يشتمها لأن واضح إنها فاهمة واخدة فكرة غلط المصطلح نفسه ودة شيئ شائع الناس اللي شايفين نسوية يعني زواج المثليات مثلا نسوية يعني يعني إلحاد هروح أبعت رسالة شاء الله خير,0,1.0,0.0,Ann1,0,3
ArMIS,train,161,بليز بتمنى محدش يشتمها لأن واضح إنها فاهمة واخدة فكرة غلط المصطلح نفسه ودة شيئ شائع الناس اللي شايفين نسوية يعني زواج المثليات مثلا نسوية يعني يعني إلحاد هروح أبعت رسالة شاء الله خير,0,1.0,0.0,Ann2,0,3
ArMIS,train,161,بليز بتمنى محدش يشتمها لأن واضح إنها فاهمة واخدة فكرة غلط المصطلح نفسه ودة شيئ شائع الناس اللي شايفين نسوية يعني زواج المثليات مثلا نسوية يعني يعني إلحاد هروح أبعت رسالة شاء الله خير,0,1.0,0.0,Ann3,0,3
ArMIS,train,162,مرضان انتممم الله ياخذ النسويات والي قلوبهم مرض,1,0.0,1.0,Ann1,1,3
ArMIS,train,162,مرضان انتممم الله ياخذ النسويات والي قلوبهم مرض,1,0.0,1.0,Ann2,1,3
ArMIS,train,162,مرضان انتممم الله ياخذ النسويات والي قلوبهم مرض,1,0.0,1.0,Ann3,1,3
ArMIS,train,163,ذكرتني بسالفه قبل سنتين بتويتر غلطت وقلت مابي زوجه ماتعرف تطبخ جوني جيش نسويات واستلموني الله وكيلك,0,1.0,0.0,Ann1,0,3
ArMIS,train,163,ذكرتني بسالفه قبل سنتين بتويتر غلطت وقلت مابي زوجه ماتعرف تطبخ جوني جيش نسويات واستلموني الله وكيلك,0,1.0,0.0,Ann2,0,3
ArMIS,train,163,ذكرتني بسالفه قبل سنتين بتويتر غلطت وقلت مابي زوجه ماتعرف تطبخ جوني جيش نسويات واستلموني الله وكيلك,0,1.0,0.0,Ann3,0,3
ArMIS,train,164,حضرتك كأنك تقول انو الرجل يصلح انو يكون بمنصب مدير رئيس لأن طبيعة الرجل عصبي مندفع ممكن ياخذ قرار يودي الشركة البلد بداهية ... كلامك صحيح كانو اشهر قضاة نساء مثل روث بدر سونيا سوتوماير بريندا هايل كثير النساء اللي دخلو التاريخ,0,1.0,0.0,Ann1,0,3
ArMIS,train,164,حضرتك كأنك تقول انو الرجل يصلح انو يكون بمنصب مدير رئيس لأن طبيعة الرجل عصبي مندفع ممكن ياخذ قرار يودي الشركة البلد بداهية ... كلامك صحيح كانو اشهر قضاة نساء مثل روث بدر سونيا سوتوماير بريندا هايل كثير النساء اللي دخلو التاريخ,0,1.0,0.0,Ann2,0,3
ArMIS,train,164,حضرتك كأنك تقول انو الرجل يصلح انو يكون بمنصب مدير رئيس لأن طبيعة الرجل عصبي مندفع ممكن ياخذ قرار يودي الشركة البلد بداهية ... كلامك صحيح كانو اشهر قضاة نساء مثل روث بدر سونيا سوتوماير بريندا هايل كثير النساء اللي دخلو التاريخ,0,1.0,0.0,Ann3,0,3
ArMIS,train,165,الدراما الخليجيه وخاصه السعوديه تظهر الواقع أبوها تشويه للمجتمع وقيمه بغض النظر هالمسلسل اللي مااعرفه ولاابي أشوفه المسلسلات السعوديه خاصه اللي تعرض mbc كلها طمس للدين وللقيم والعادات والتقاليد يحسبون بنات السعوديه فلاويات متحررات متبرجات الخ,0,0.67,0.33,Ann1,0,3
ArMIS,train,165,الدراما الخليجيه وخاصه السعوديه تظهر الواقع أبوها تشويه للمجتمع وقيمه بغض النظر هالمسلسل اللي مااعرفه ولاابي أشوفه المسلسلات السعوديه خاصه اللي تعرض mbc كلها طمس للدين وللقيم والعادات والتقاليد يحسبون بنات السعوديه فلاويات متحررات متبرجات الخ,0,0.67,0.33,Ann2,0,3
ArMIS,train,165,الدراما الخليجيه وخاصه السعوديه تظهر الواقع أبوها تشويه للمجتمع وقيمه بغض النظر هالمسلسل اللي مااعرفه ولاابي أشوفه المسلسلات السعوديه خاصه اللي تعرض mbc كلها طمس للدين وللقيم والعادات والتقاليد يحسبون بنات السعوديه فلاويات متحررات متبرجات الخ,0,0.67,0.33,Ann3,1,3
ArMIS,train,166,الزهل ماقال طبيعي جمهور الهلال نساء انت شايف النساء عيب عشان الهلال ياخذ قانوني واضح انك بزر ولاتفقه ماتقول قال ايش قال صورتها ياخذون حقهم الحمدلله والشكر ههه,0,1.0,0.0,Ann1,0,3
ArMIS,train,166,الزهل ماقال طبيعي جمهور الهلال نساء انت شايف النساء عيب عشان الهلال ياخذ قانوني واضح انك بزر ولاتفقه ماتقول قال ايش قال صورتها ياخذون حقهم الحمدلله والشكر ههه,0,1.0,0.0,Ann2,0,3
ArMIS,train,166,الزهل ماقال طبيعي جمهور الهلال نساء انت شايف النساء عيب عشان الهلال ياخذ قانوني واضح انك بزر ولاتفقه ماتقول قال ايش قال صورتها ياخذون حقهم الحمدلله والشكر ههه,0,1.0,0.0,Ann3,0,3
ArMIS,train,167,كونكن قذرات الشي يمنعني مواصلة الحديث معاكن,1,0.0,1.0,Ann1,1,3
ArMIS,train,167,كونكن قذرات الشي يمنعني مواصلة الحديث معاكن,1,0.0,1.0,Ann2,1,3
ArMIS,train,167,كونكن قذرات الشي يمنعني مواصلة الحديث معاكن,1,0.0,1.0,Ann3,1,3
