dataset,split,id,hard_label,soft_label_0,soft_label_1,text,lang,annotators,anno_rank,anno_correct
ArMIS,train,158,0,1.0,0.0,اذا كنتي اقل يقال عنك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,159,0,1.0,0.0,الله يهديه شاء الله كلام سليم غبار نسويات متطرفات يوجد المقابل ذكوريين متطرفين احسن انتهى,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,160,0,1.0,0.0,كاتب مليون سطر ليه ومين جاب طاري النسوية ههه أدري إنك تعاني قوة النسويات وشدخلها بكلامنا محد جاب طاريها اللي حافظ وجاي يفرغ,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,161,0,1.0,0.0,بليز بتمنى محدش يشتمها لأن واضح إنها فاهمة واخدة فكرة غلط المصطلح نفسه ودة شيئ شائع الناس اللي شايفين نسوية يعني زواج المثليات مثلا نسوية يعني يعني إلحاد هروح أبعت رسالة شاء الله خير,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,162,1,0.0,1.0,مرضان انتممم الله ياخذ النسويات والي قلوبهم مرض,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,163,0,1.0,0.0,ذكرتني بسالفه قبل سنتين بتويتر غلطت وقلت مابي زوجه ماتعرف تطبخ جوني جيش نسويات واستلموني الله وكيلك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,164,0,1.0,0.0,حضرتك كأنك تقول انو الرجل يصلح انو يكون بمنصب مدير رئيس لأن طبيعة الرجل عصبي مندفع ممكن ياخذ قرار يودي الشركة البلد بداهية ... كلامك صحيح كانو اشهر قضاة نساء مثل روث بدر سونيا سوتوماير بريندا هايل كثير النساء اللي دخلو التاريخ,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,165,0,0.67,0.33,الدراما الخليجيه وخاصه السعوديه تظهر الواقع أبوها تشويه للمجتمع وقيمه بغض النظر هالمسلسل اللي مااعرفه ولاابي أشوفه المسلسلات السعوديه خاصه اللي تعرض mbc كلها طمس للدين وللقيم والعادات والتقاليد يحسبون بنات السعوديه فلاويات متحررات متبرجات الخ,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,166,0,1.0,0.0,الزهل ماقال طبيعي جمهور الهلال نساء انت شايف النساء عيب عشان الهلال ياخذ قانوني واضح انك بزر ولاتفقه ماتقول قال ايش قال صورتها ياخذون حقهم الحمدلله والشكر ههه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,167,1,0.0,1.0,كونكن قذرات الشي يمنعني مواصلة الحديث معاكن,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,168,0,1.0,0.0,ليتك تفهم كلمه ناقصات عقل ياجاهل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,169,1,0.33,0.67,تربيتها غلط بغلط كانها عجوز تنتقد وازعجتنا بكلمة فاسدات ومطلعات بطونهن وهي ملبستها امها مايوه وعادي تلعمينها النفاق ياماما مانبي جيل اللي علينا منافقين وملاقيف ويحللون ويحرمون كيفهم انسى لمن جتهم مودل ملابس وغثتها شوي تنزل التيشيرت تغطي بطنها والام تضحك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,170,0,1.0,0.0,شييقول يفكر البنات ضايعات صايعات مريض,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,171,1,0.33,0.67,ههه معظم نساء قبل يثقبن لأنف يعني كانن كلهن فاجرات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,172,0,1.0,0.0,ههه اللي حافظينه الشرع حلل ناقصات عقل دين الرجال قوامون النساء حافظين فاهمين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,173,0,1.0,0.0,الاحصائيات ظالمة بالعادة وموجهة باتجاه معين بسبب خلفية النساء المنظمات النسوية الم عدة للأحصاءات وثاني القانون والدستور العراقي يماثل المرأة الرجل الفقه الجعفري بالمحاكم ياخذ جانب المرأة دائم وعدنا حالة بعائلتي اسمع واقرا فلان وعلان,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,174,0,1.0,0.0,طبعا يجي المريض غالبية العظمى فئة النساء للأسف الطبيب لابد يأخذ تاريخ المريض بشكل مفص الأسئلة تكون open يأخذ المريض راحته الشرح وممكن يذكر بنفسه ألمه وهمومه وهذا بحد ذاته مهم وممكن يساعدني كطبيب التشخيص تحديد الحالة المرضية,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,175,1,0.33,0.67,زمن الكمامه عيون النساء تستعيد التوهج,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,176,1,0.0,1.0,أول حرمتين تعينهن المرور فاسدات أمحق تمكين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,177,0,1.0,0.0,ليش الغاء تشديد شروطها بالذات المراه اصبحت تقود السياره تشديد الشروط ويمنع الاعزب والغرباء الاستقدام يمنع يقل عمره سنه الاستقدام الا اذا اثبت لديه اطفال اقل سنه والا يوجد يوصلهم لظروف عمله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,178,1,0.33,0.67,والله اني اشفق عليهن بدون حجاب سافرات متبرجات الحمل يزيد ميزان سيئاتهم الصحيح يكن متحجبات محارمهن نفس الرحله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,179,0,0.67,0.33,لايك وارسلها لابوي دايم يرسل قصص نسويات تائبات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,180,0,1.0,0.0,ضروري نتكلم واقع المرأة اليمنية القانون خصوصا يتعلق,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,181,1,0.33,0.67,فعلا العنف المرأه السعوديه خرج جيل البنات السعوديات صلبات وقويات ومكافحات ووعيات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,182,1,0.33,0.67,عجبا نساء يقبلن تكون الكلمة وان يكن متسلطات يقدن البيت بمزاجهن اننا معشر النساء بلغنا العلم والثقافة فعاطفتنا ستطغى شئنا ابينا تحلينا بالموضوعية والحكمة فلن نمتلك النظر والشمولية يمتلكها الرجل وهذا كله الحقيقة تشريف للمرأة وتكريم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,183,0,0.67,0.33,النسوية ومع ابقاء مكانة الرجل انتي كهف طالعه ارجعي ادخليه اشتري افكارك الغبية,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,184,0,1.0,0.0,الشيخه تمارا ماعليك امر طال عمرك بالله تكلمي موضوع السلفع اللي الايام كثير يرددونها وينعتون بعص النساء طبعا هبة جديده هالكلمه ماكانت كلمة ناقصات عقل نصيب الاسد,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,185,1,0.0,1.0,نسويات وةحاب ههه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,186,0,1.0,0.0,فاسدات فاسقات قذف المشكلة احنا نجرب نفسنا المصطلحات جرب نفسك المصطلحات وقتها تعرف قذف قذف,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,187,0,1.0,0.0,الله ياخذ كاسبر ملعون يضربها بكلم النسويات يفزعون ههه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,188,0,1.0,0.0,واجبنا كسعوديين الوقوف حكومتنا والوقوف دولة تحاول المساس أمننا اردوغان يهدد دول الخليج وأقل نسويه نوقف دعم للاقتصاد التركي وعدم شراء المنتجات التركية,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,189,1,0.0,1.0,معاهد نفسي الأبد أني أدعس عديم شرف تشغل نفسك هذول بنات شوارع لقيطات مالهم أهل يضفهم وأقرفونا برخصهم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,190,0,0.67,0.33,اذا اتاكم ترضون دينه وخلقه فزوجوه المال والوظيفه دايمه والزواج يفتح الرزق باذن الله وبعدين اغلب الممرضات عوانس مطلقات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,191,0,0.67,0.33,اكره عبيد الاكساس روح اخضع لرجول الفسويات مكانتك لحاس رجول,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,192,0,1.0,0.0,ناقصات عقل ودين كتير الرجال لايفهمون الحديث ويهاجمون النساء أحيانا ناقصات عقل المراه تفكر بقلبها والعاطفة ناقصات دين المرأه تقضي الصلاة فترة الحيض والله تقليل شان المراه يكفي أول أنسان اسلم وجه الأرض كان امراه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,193,1,0.0,1.0,حاقدات منحطات جحودات ويقلدونا عايشات تحت رحمتنا وأنظمتنا وعالمنا وإختراعاتنا وابتكاراتنا وعلمنا ودراساتنا وبعدين يهاجمونا ويسبونا طريق الات وأجهزة وبرامج إختراعنا عرفتو,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,194,1,0.0,1.0,غبيه متخلفه مريضه حيوانه كلبه الا صنفتوه قذرات وهالتغريده تثبت غيري حفاظتك عشان تصحصحي شوي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,195,0,0.67,0.33,نفع الله دكتور جزاك الله خير المقطع نساء سافرات وشكلك انتبهت,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,196,0,1.0,0.0,ويجيك أبو مسوس يقولك ناقصات عقل ودين نعنبوا علمكم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,197,1,0.0,1.0,ماا اخس نسويات العالم اجمع الا نسويات اليمن اشغلوا امنا بحقوق النساء وكأنه حقوق انسان تحقيق حقوق الأصل طالبوا بحقوق الفرع,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,198,1,0.0,1.0,يدخل ابليس الجنه خالد المشعوذ السعودي العرص انتو ومشعوذين الخليج العرصيبن وشراميط لبنان العرصات المشلفات المنايك بلا شرف والقحاب بلا شرف المنايك وشراميط العرب الجرب المنايك العرصات كلهم داشرات عالتواصل الاجتماعي للشرمطه والشعوذه بيصير براسكم بلا شرف,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,199,1,0.33,0.67,بروفة مصغرة لفتنة فتنت الناس عبر يشاهدونه حياتها فتنتهم المرأة تستطيع تعيش بدون زواج وان المرأة المتحررة ربي يرزقها بالبيت وتكون سعيدة إلخ لهذا الواحد يتماسك ويصبر ويتصابر ويتقي الله لينجو الفتنتين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,200,0,1.0,0.0,والخط الساخن مقتصر النساء عشان تهجمو النسويات وتتهموهن بأشياء مالهن دخل الخط للنساء والرجال,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,201,0,1.0,0.0,الذكوري المراة وظيفتها الاساسية تكون لانها حنونة وعطوفة وحساسة زيادة فروق الجنسين جسدية وعاطفية وعقلية وبنفعش نتساوى الذكوري بقرا امراة قتلت اطفالها نسويات الرجل مجرم نساء مجرمات بدكو تدافعو عنها لانها امراة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,202,0,0.67,0.33,بعيد القصر انت شايف يعني ظهورها وبناتها كاشفات سافرات ملابس ضيقه وبعضها يظهر اجزاء اجسادهم تشوفه حلال وجايز,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,203,0,1.0,0.0,يأخذ النساء يأخذ زمان,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,204,0,1.0,0.0,الحمدالله النساء صاروا محاميات راح يثبتون وجودهم بالمحاكم بمهن اكثر قريب لأن تخيلي عزيزتي المرأة تعيشين حياة مليئة بالذل الأهانه استرجعاك لحياتك يخليك امرأة رخيصة بنظرة الشخص الي مهنته ياخذ حقك الي ظلمك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,205,1,0.33,0.67,طهر قلبك قذرات إبليس,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,206,1,0.33,0.67,والدليل هذولي النسويات معتقلات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,207,1,0.0,1.0,ياعبدت النساء الله ياخذ عقليتك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,208,1,0.0,1.0,البنت مفيش عتاب عليها عشان البنات ناقصات عقل ودين صاحبك عايز الحرق برجوله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,209,1,0.0,1.0,معها بكل خاصة بمهاجمة صايعات الفمنيست كلن حشاشين معنسين مطلقين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,210,0,1.0,0.0,مرور الوقت تتعود النساء وتلبس الي يناسبها اللون الاسود فعلا هوه الدارج زمن طويل جدا المحافظات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,211,0,1.0,0.0,الذكور الوسط الشرقي يعتقدون أحقية التقييم ويعتقدون النساء ديكور يتباهى يقعد يعدل بكيفه ماعجبه رماه ومهما كان سيء عديم أخلاق مستحيل يلتفت لهذي الأشياء لأن يحسب بإنه ولد كامل حقه يأخذ شخص كامل ومفص تفصي لحضرته,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,212,1,0.33,0.67,الحين الملك يقصد المرأة الصالحة النسويات يبون حاشرين نفسهم الخبر,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,213,0,1.0,0.0,حياة المرأة المتحررة عاجباني عايزة يقولي مفيش نزول يديني علي دماغي بتحكماته,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,214,1,0.0,1.0,الفسويه لازم تبرر الفعل كان ايش,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,215,0,1.0,0.0,زمن النساء شكرا محمد سلمان,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,216,1,0.33,0.67,كلي انتي الثانية عرفتي انها حالة شاذة انا اقدر اقول النساء قذرات مثل اشكالك سهلة ترا واقول المغتصب انه حالة شاذة وربي سهل لكني حقير مثلك لقول الكلام لمجرد التبرير اهل جنسي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,217,0,1.0,0.0,كتير بيقولو نفس الكلام بسبب السمعه السيئه والصفات البشعه الي ملتصقه بمصطلح النسويه مجتمعنا بيخافو يفكرهم نسويين سمح الله عشان اهانه الواحد عارف يكره الفئه صراحه مقدرش اني اشفق فقط واعتب علي الجهل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,218,0,0.67,0.33,وايد وايد استغرب النسويات واللي يطالبوا بحقوق المرأة مواضيع تحتاج مساواة لازم تفهموا ادوار للرجل ادوار للمرأة الرجل يقدر ياخذ دورك البيت وانتي تقدري تاخذي دوره الاعمال الثقيلة انتي فطرتك وبنيتك وكل كيانك عكس الرجل ليش تضاربيه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,219,0,1.0,0.0,ناقصات عقل بمعنى عواطفها تغلب عقلها احيانا وناقصات دين بمعنى أنها أحيانا مكلفة بالصلاة وبعض أمور الدين لأسباب تخصها,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,220,0,0.67,0.33,الشباب اللي بخلوا البنات البيض الأردن يصيروا وقحات واستغلاليات بخيلات تاكل وتشرب وتروح وتيجي عحسابه يوم بحكي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,221,1,0.0,1.0,مابغا اجلطك نسويات العري سعوديات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,222,0,0.67,0.33,انهم غلط لاتقولي رخيصات سلعه مصطلح احسن يعني وارقى وبعدين هاذا بلاء انك تبغي تجذبي احد تبي تفاعل احمدي ربك وادعي انو الله يستر عليهم ويصلحهم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,223,1,0.0,1.0,كلامه صحيح وهذا قاله ابن عباس رضي الله عنهما كان يعد المرأة السفهاء يكفيك قول النبي صلى الله وسلم ناقصات عقل ودين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,224,1,0.33,0.67,يصيرون رخيصات الا اخر الشهر ههه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,225,0,1.0,0.0,انادي نسويات العراق والسعوديه يطيحون حظك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,226,1,0.33,0.67,قلت فسويات نسويات اكو نوعين التكون بشر طبيعي والنوع ثاني تصير,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,227,0,0.67,0.33,معاش قعدن عائلات قول قول متحررات قول وشات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,228,0,0.67,0.33,حقيقي حريم متمردات بسبب خلافات يقتلو اطفالهم يطردوهم غريبه ابدا,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,229,1,0.33,0.67,الخاص مليان شباب متعطش واحد كلاب كثيره نتعرف وين انتي اعطيك اللي تبينه ياحلو ويرسل صور واني مارد عليهم كلاب اقول تويتر مليان صايعات ومتعطشات للفلوس وعندهم خلفيه للنصب ابحث عنهم وستجدهم قال واحد,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,230,1,0.33,0.67,انا مؤيد وداعم لجميع حقوق المرأة حقها السواقه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,231,1,0.0,1.0,ترا مانتمر وحده البويات واللزلز وكل المدرسه تتنمر عليهم لأنهم قذرات ومحد يطيقهم حتا مره مرتين دايم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,232,1,0.33,0.67,شفتوا رجال يذب أطفاله بالنهر شفتوا رجال يقتل مرته بالبلوكة شفتوا وهم شفتوا ... الخ طبعا شفتوا رجال يحرق مرته رجال عنف مرته الرجال المعنفون حقهم يطالبوا بإعدام النساء جميعا لأنهن مصدر وكيد,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,233,0,0.67,0.33,الى امرأة احتشمت ثوبها فداء سافرات الوج عاليات الن,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,234,1,0.0,1.0,ياخي المراهقات ههه متمردات شريسات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,235,0,0.67,0.33,احفظي لسانك تدخلي أعراض الناس كيفك تحكمي وتقولي رخيصات اصلا مالك دخل فيهم ومو مسؤوله عنهم انتي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,236,1,0.0,1.0,بنات شوارع صالحات للارتباط,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,237,1,0.33,0.67,عقلية الفسوية محو دور الرجل ماهي مسألة حقوق يعني لاتقول المرأة نصف المجتمع قول المرأة المجتمع وان شاء الله يعني مانوعدك ترضى,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,238,1,0.33,0.67,مشكله الفسويات اذا درعموا حافظين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,239,0,0.67,0.33,للأسف أغلب المديرات متسلطات والسبب ضعف شخصية المعلمات وخوفهم منهم والمديرة تعاملهم كأنها وزيرة التعليم لماذا المدراء لايفعلون المعلمين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,240,1,0.33,0.67,تلقينهم بالاماكن الشريفه ارباب العمل يريدون البنات الا متكشفات متبرجات دين يمنعهن حياء لارضاء شهواتهم لذلك تجدين مكانا لبنات الوطن بينهم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,241,1,0.33,0.67,المعددين ترأ البنات عندنا فالتات يبون الزواج يبون زواج متحررات وهذا الي صاير والله يستر الزمن,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,242,1,0.0,1.0,انا بقولك السبب السيب اعتقد والله اعلم عدم قناعة الزوجه لديها زوج وابناء تريد الحرية المزعومة وتعيش يعيش النسويات الكاذبات بأسم الحريه وهم ورطه حريه وحل وظلام دامس السنابات السبب مشاهير يصىورون اشياء ويدعون انهم يملكونها وهي لشركات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,243,0,1.0,0.0,معقول رفعت ضغط الذكور بمجرد شروط عاديه جدا وحق حقوق المرأه عقد النكاح تكون شروطها ترضيها ماترضي الذكر عموما النباح امس ماوفق فلذالك بحذف التغريده صرت مادخلت تويتر اناظر كلام غبي وعقيم للأسف,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,244,0,0.67,0.33,حقوق المرأة الى أين !!!,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,245,0,0.67,0.33,الزواج المرتب تعصب أعمى برنامج تلفزيوني نوقش العنف المرأة قالت سيفدا تركوسيف عندما انخفض الزواج خلال الزواج المرتب ازداد العنف اختلط الأمر البرنامج جادل أكايا بأن الزواج المرتب تعصب أعمى الزواج التقليدي عامل مشكلة مكان,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,246,0,1.0,0.0,سيدي وان سألوك عنا مغرورات متمردات عشقن يكونا كالماء والهواء وان كرهن يكونا نار تطاق النساء,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,247,1,0.33,0.67,بيجوك شلة الفسويات الحين ويقولوا اتركيه واستقلي بذاتك تتنازلي عشان الذكور وهي تلقيها يوم نايمة بحضن زوجها,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,248,1,0.33,0.67,عززز انا معكم قلبآ قالبآ النسويات مره وحده,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,249,1,0.0,1.0,والله كريههه حاطينها عشان شوفونا ندعم النسويات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,250,1,0.33,0.67,قلنا نقاش هادف تغلطين عشان كرهت النسويات الحوار عندهم معدوم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,251,1,0.33,0.67,حريم ماشيين مبدأ حقوق المرأة المرأة كامل الحرية لبسها الخ ... مبادئهم تعاكس الدين الحرمة الي تتفصخ عادي يدعمون الشواذ اشياء ابرز الاشياء,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,252,0,1.0,0.0,اكيد مافي نسويه بتدعم البيدو انت هدفك تشويه صورة النسويات انهم بيدوفى قذرات كيفك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,253,0,0.67,0.33,البنت اعرفها ... قلت كلكم نسويات واسلوبكم مثل يتغير ... أجل اعرفها,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,254,1,0.0,1.0,الله ياخذ جميع النسويات جميع العالم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,255,1,0.0,1.0,طبعا النسويات فيهم ميزة احتقار اليمنيين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,256,1,0.0,1.0,بالعهد القوي تاركين فاجرات خارج الحبس بتلعو النفس,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,257,1,0.0,1.0,الشبه انه كلكم رخيصات وبعدين ايش القرف,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,258,0,1.0,0.0,ناقصات عقل ودين النقص تؤخذ يقلل دينها شرع الله رحمه يعني انها تودي صلاتها اكمل وجهه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,259,0,1.0,0.0,ايام زمان تسبون الي يلبسون عبايات ملونة عساس انهم فاسقات كافرات والحين زعلانين انهم صاروا يعتبرونكم الجهل ياخي انتو تقولون الدنيا دوارة خلاص الحياة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,260,0,1.0,0.0,شكله بيغصب بناته يتزوجن عشان يكونن رخيصات ... نسوي منشن حال شرطة تجي تشله جالسة اسوي مشاكل الصبح,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,261,1,0.33,0.67,توجه الصحافة عالميا تسليط الضوء المرأة حثها ععلى العمل الخروج البيت تهميش الرجل يدمر الأسر يحد فرص زواج النساء الموضوع طويل عريض خطير جدا,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,262,0,1.0,0.0,طيب امرأه نسويه هذاك قلتيها,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,263,1,0.0,1.0,الدجاجة السبب كان مغريه لذكر كامل العقل عشان القرار فالبيت كله بسبب الفسويات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,264,0,1.0,0.0,لاني فكرة الرجال البنات قلت انتم تقولو ناقصات دين عقل خلاص اتركونا حالنا اقلبو لوطيين روحو اشبعوا رغباتكم ذكور مثلكم ترجونا قولة نبي نتزوجكم عشان نكمل الدين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,265,1,0.0,1.0,المرآه امي اختي بنتي النسويات يتبنون افكار هدامه مثل دعم الألحاد الحريه الجنسية الميول الخطأ لذلك اخطيت بشئ يحزنون,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,266,1,0.0,1.0,خاطري اجلس جلسه معهن افهم ايش مشكلهن ناقصات حنان عقل ايش بالضبط اتوقع ناقصات دين ذلا,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,267,1,0.33,0.67,المشرفات متسلطات بشكل عجيب اكيد كلها عقد نفسية ياحليل المشرفين ابوهم للجنه اللي نسمع عنه المشرفات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
