dataset,split,id,hard_label,soft_label_0,soft_label_1,text,lang,annotators,anno_rank,anno_correct
MD-Agreement,train,1126,1,0.2,0.8,3 years in the office &amp; Trump still blames Obama.   He is a child.,en,"Ann779,Ann514,Ann266,Ann358,Ann141",0.8466576606398449,0.7774992566643422
MD-Agreement,train,1127,1,0.4,0.6,Trumpty you’re not Bush in this situation. You’re Brownie. <url>,en,"Ann266,Ann538,Ann514,Ann558,Ann690",0.8361458019105082,0.8815912518853695
MD-Agreement,train,1128,1,0.4,0.6,if you are mixed and I can not stress this enough.. hold your white family members accountable. I’m hurt. This shit is really sad. #BlackLivesMatter #NoJusticeNoPeace,en,"Ann566,Ann241,Ann25,Ann328,Ann756",0.847732026502672,0.8026031063340276
MD-Agreement,train,1129,0,0.6,0.4,Incredible..  Yet more interference in a sovereign nation.  Rabble rousing idiot.,en,"Ann513,Ann237,Ann306,Ann486,Ann5",0.9140887840177112,0.8120347786231866
MD-Agreement,train,1130,0,1.0,0.0,#BlackLivesMatter protest is about to start in Bellevue. <user> <url>,en,"Ann284,Ann149,Ann209,Ann734,Ann374",0.9139736113088068,0.8867238704181256
MD-Agreement,train,1131,1,0.4,0.6,<user> Won’t vote for incest family nor a dad who uses his son as his bagman! <url>,en,"Ann517,Ann779,Ann572,Ann88,Ann149",0.8576657686885145,0.8400682429898613
MD-Agreement,train,1132,0,0.8,0.2,LEE WILLOUGHBY FROM PETERBOROUGH ROAD CARSHALTON IS A RACIST ! #exposeracism #EndRacism #BlackLivesMatter,en,"Ann126,Ann30,Ann29,Ann274,Ann701",0.873821822754605,0.8224933535026713
MD-Agreement,train,1133,0,0.6,0.4,a reminder that minnesota has voted democrat since 1976...........we’re a bunch of clout chasers in the NUMBER 2 worst fucking state but uhhh were democrats here!!!! we’re soooo progressive hehe 😇,en,"Ann149,Ann245,Ann305,Ann306,Ann328",0.8773568595548561,0.8963854592134595
MD-Agreement,train,1134,0,0.6,0.4,I’ll bet they all speak Russian like a Russian. <url>,en,"Ann237,Ann731,Ann513,Ann377,Ann274",0.887348353447664,0.8681223595651908
MD-Agreement,train,1135,0,0.6,0.4,"Let's pretend that those were from when they cleared the park, and not left over from the three days nonstop violent protests that had already been in the park...  Who gives a shit if they broke up the ""protest"" with tear gas, they were not ""peaceful""  50 secret service injured.",en,"Ann149,Ann328,Ann451,Ann163,Ann125",0.8730793538361736,0.8726000974294361
MD-Agreement,train,1136,0,1.0,0.0,"The comments in this is even worst like my God. ""Yea he didnt deserve to die BUT he did a crime 20 years ago"" so...youre saying he DOES deserve to die. For something he done a long time ago and probably even regretted it...m",en,"Ann419,Ann755,Ann29,Ann455,Ann146",0.9068427606373596,0.8832611743657252
MD-Agreement,train,1137,0,1.0,0.0,Britain destroyed records of colonial crimes #BlackLivesMatter <url>,en,"Ann305,Ann237,Ann129,Ann582,Ann274",0.8742603838356955,0.8749362370711518
MD-Agreement,train,1138,0,0.8,0.2,The cops really think they’re at war with the residents of Minneapolis. I really feel like I’m living in another universe where unfortunate events keep popping up like a whack- a-mole.,en,"Ann343,Ann742,Ann338,Ann501,Ann226",0.9077752204961608,0.8736521260467038
MD-Agreement,train,1139,0,0.8,0.2,"If it’s the end of the world and I’m over here eating healthy, working out, making sound decisions and spending wisely umma be pissed!! 💆🏾‍♀️🙅🏾‍♀️🤦🏾‍♀️ 🤷🏾‍♀️ #coronavirus #cardibvoice",en,"Ann779,Ann266,Ann57,Ann358,Ann568",0.8364132161953993,0.8216589205298883
MD-Agreement,train,1140,0,0.8,0.2,"<user> <user> <user> Those are people not groups.  Just 200 out of 1.5 million people is pathetic.  Most of the 200 is democrat police chiefs and prosecutors.  Not a single sheriff association, police association, union,",en,"Ann570,Ann357,Ann149,Ann723,Ann64",0.8593033565088326,0.7839135247319267
MD-Agreement,train,1141,0,0.6,0.4,"<user> <user> It was too late when Trump  banned China, Coronavirus was already here. People were being infected while he downplayed the Virus. People are dead now. His incompetence is deadly. And your defense is ignorant and deplorable. #TrumpVirus #QuarantineLife #TrumpLiedAmericansDied <url>",en,"Ann610,Ann200,Ann768,Ann669,Ann369",0.8416476427689255,0.8173413382461063
MD-Agreement,train,1142,0,1.0,0.0,The Democrats are funding all these (RIOTS) not protests. Wake up people. Every city with riots are run by Democrats sitting on there hands allowing it to happen <url>,en,"Ann5,Ann373,Ann443,Ann582,Ann708",0.9032106064486072,0.8536256454414198
MD-Agreement,train,1143,0,0.8,0.2,"<user> <user> <user> <user> Uh huh😏 This^^^coming from the person who is dripping with hate. I swear, the left is EVERYTHING they claim others to be.",en,"Ann517,Ann4,Ann88,Ann601,Ann149",0.8783918212900195,0.8282285611922552
MD-Agreement,train,1144,0,0.6,0.4,<user> you ever hear about this story? He got killed the same way George floyd did <url>,en,"Ann305,Ann117,Ann126,Ann237,Ann701",0.8652416169663665,0.8258978688677221
MD-Agreement,train,1145,0,1.0,0.0,BE THE CHANGE YOU WISH TO SEE IN THE WORLD 🌍✌🏼 Stand up for what you believe in. #BlackLivesMatter #JusticeForGeorgeFloyd #JusticeForRegis #JusticeforBreonnaTaylor #fuck12,en,"Ann163,Ann5,Ann396,Ann274,Ann328",0.8957503661122527,0.8132811041958693
MD-Agreement,train,1146,1,0.4,0.6,More evidence that trump and his ghouls will NOT protect the vulnerable. He lied. Again.  #Debate2020 #Vote2020 #MAGA is an abomination.   FL Gov. DeSantis Eases COVID-19 Nursing Home Restrictions as State Breaks Record for New Cases #SmartNews  <url>,en,"Ann779,Ann517,Ann514,Ann632,Ann358",0.8527415787965371,0.7928314655690851
MD-Agreement,train,1147,0,1.0,0.0,british police is afraid of joggers lmao,en,"Ann308,Ann419,Ann770,Ann755,Ann474",0.9037283933937376,0.8469852757530383
MD-Agreement,train,1148,0,0.8,0.2,The amount of lives that are going to be lost because of demonstrations  about #georgefloyd due to #COVID19  and its spread among the rioters well is it going to be worth it? #Mylifemattersmore than yours you #covidiots,en,"Ann623,Ann125,Ann253,Ann582,Ann781",0.8378925619834717,0.7948767107387796
MD-Agreement,train,1149,0,1.0,0.0,May God have a mercy on us. I hope Coronavirus will perish from earth.,en,"Ann682,Ann750,Ann768,Ann669,Ann369",0.8361825571299258,0.8237703954558038
MD-Agreement,train,1150,1,0.0,1.0,"""Im not proud I feel this way, I know I need to let it go, but all I can think when look at this major carrying the nuclear football with his tiny ribbon stack is """"boot motherfucker""""  Anyone else feel that way too?""",en,"Ann582,Ann266,Ann763,Ann681,Ann390",0.8430381865501164,0.8047222610537309
MD-Agreement,train,1151,1,0.2,0.8,Awwww that's too bad! Asshats! Karma is a beeyatch!,en,"Ann779,Ann200,Ann514,Ann232,Ann358",0.8437376194407348,0.7934498507856679
MD-Agreement,train,1152,1,0.0,1.0,REAL NIGGA ALERT 🚨 😢,en,"Ann113,Ann343,Ann306,Ann794,Ann501",0.9045944644433804,0.8740161099271873
MD-Agreement,train,1153,1,0.4,0.6,BREAKING: <user> is outing #BLACK_LIVES_MATTER as a cult! HE IS 100% CORRECT!,en,"Ann474,Ann396,Ann274,Ann328,Ann54",0.8958156836838814,0.8341260008964552
MD-Agreement,train,1154,1,0.2,0.8,"<user> Yeah, we know you love this crazy shit! That's why everybody should vote on <user>",en,"Ann334,Ann520,Ann88,Ann730,Ann379",0.849420089929863,0.7857019356152881
MD-Agreement,train,1155,0,1.0,0.0,No justice no peace ✊🏽✊🏿✊🏼✊🏾#BlackLivesMatter <url>,en,"Ann577,Ann117,Ann126,Ann534,Ann701",0.8537093738813677,0.7662694816396944
MD-Agreement,train,1156,0,1.0,0.0,"protests. Children being peper sprayed, arrested for speaking their peace. Buildings and company’s can be rebuilt, lives and pain can never. #blacklivesmatter",en,"Ann632,Ann18,Ann209,Ann734,Ann736",0.94578010235926,0.9302897618909938
MD-Agreement,train,1157,0,1.0,0.0,"<user> He didn’t actually...but <user> did say terror group ANTIFA was ""just an idea""...",en,"Ann88,Ann517,Ann274,Ann721,Ann779",0.8516614715659261,0.8351987281034619
MD-Agreement,train,1158,1,0.2,0.8,"<user> <user> Is it ""Cam-a-la"" or ""Comma-la""...? Seems you mispronounced your own name as ""Cam-a-la"" recently in Cleveland. According to #donlemon, you are racist to pronounce it that way as it is supposed to be ""Comma-la"" say it with me ""Comma-la"" 🙄",en,"Ann88,Ann188,Ann780,Ann596,Ann149",0.8672990944204073,0.853782060840345
MD-Agreement,train,1159,0,0.6,0.4,It literally MIND BOGGLES me that we are #1 in the country for COVID cases and y’all still don’t wanna wear masks- and at the very LEAST for other people. Y’all really selfish as fuck.,en,"Ann582,Ann262,Ann669,Ann369,Ann768",0.8307720888103673,0.8134630697336915
MD-Agreement,train,1160,0,0.6,0.4,"Black people ""trump and republicans are racist, VOTE BIDEN LIKE YOUR LIFE DEPENDS ON IT""                               BIDEN:",en,"Ann517,Ann779,Ann518,Ann573,Ann748",0.8220383426679364,0.8323886256208028
MD-Agreement,train,1161,1,0.4,0.6,The sheer stupidity amazes me,en,"Ann57,Ann582,Ann515,Ann369,Ann669",0.8291596030505124,0.8461695745578434
MD-Agreement,train,1162,0,0.8,0.2,Justice For George Flyod! Sign this petition please #BlackLivesMatter <url> via <user>,en,"Ann577,Ann474,Ann25,Ann274,Ann701",0.8545818498269682,0.7881285437432783
MD-Agreement,train,1163,1,0.0,1.0,Yet anitfa are the cowards. FUCK YOU BRAINWASHED CONSERVATIVES!!!,en,"Ann448,Ann443,Ann755,Ann117,Ann789",0.9194789342864936,0.9089556770967817
MD-Agreement,train,1164,1,0.2,0.8,"My kids are being slammed by pro black lives matter on every ap, every streaming network, every cartoon channel, and then there is this bullshit  If you have not heard this prepare to be sickened to worship the Saint George Floyd <url>",en,"Ann709,Ann29,Ann195,Ann274,Ann39",0.884287862424384,0.8438002277087696
MD-Agreement,train,1165,1,0.2,0.8,<user> I voted for Trump! My advice to you is:  #FartingTrunalimunumaprzure,en,"Ann88,Ann249,Ann149,Ann596,Ann345",0.873029141368764,0.7704995323628864
MD-Agreement,train,1166,0,0.6,0.4,White people dont buy tickets to Anthony Joshuas crap fights #BlackLivesMatter,en,"Ann264,Ann577,Ann126,Ann70,Ann674",0.8329137529137529,0.8439607201309329
MD-Agreement,train,1167,1,0.2,0.8,<user> <user> 👆dumb chud,en,"Ann41,Ann656,Ann463,Ann517,Ann200",0.8669233897032772,0.8612935348138914
MD-Agreement,train,1168,0,0.8,0.2,This should terrify every American! #TrumpIsUnwell #COVID19 #FDA  <url>,en,"Ann779,Ann200,Ann344,Ann782,Ann669",0.826651959634144,0.822278721289876
MD-Agreement,train,1169,0,0.8,0.2,<user> China wants Biden to win more than the Democrats do! China wants to own the USA again!  GO TRUMP 🇺🇸🇺🇸🇺🇸 <url>,en,"Ann747,Ann779,Ann377,Ann144,Ann513",0.8517670784229938,0.8055831680951094
MD-Agreement,train,1170,0,0.8,0.2,<user> Joe you have no honor... You have no right to use those words! <url>,en,"Ann779,Ann616,Ann573,Ann588,Ann524",0.851196020742256,0.8423592060886167
MD-Agreement,train,1171,0,0.6,0.4,.<user> and <user> should be ASHAMED. But <user> handled it like the boss she is!,en,"Ann266,Ann616,Ann64,Ann546,Ann573",0.8267215672267948,0.7739670437643908
MD-Agreement,train,1172,0,1.0,0.0,sounds an awful lot like a DEATH PANEL,en,"Ann779,Ann582,Ann514,Ann57,Ann358",0.8424658403389342,0.8116389458040312
MD-Agreement,train,1173,0,1.0,0.0,<user> LET US ALL FIGHT FOR OUR RIGHTS!! #JUNKTERRORBILLNOW #MassTestingNowPH  #BLACK_LIVES_MATTER #BalikPasada,en,"Ann97,Ann117,Ann126,Ann274,Ann270",0.9093784093879316,0.9364063246096841
MD-Agreement,train,1174,1,0.4,0.6,Throwing things during a protest is thuggery <user> - show some intelligence. <url>,en,"Ann13,Ann586,Ann688,Ann419,Ann428",0.8856048168559825,0.8473466724579153
MD-Agreement,train,1175,0,1.0,0.0,"<user> And yet the Pope has stated that Donald Trump is not a Christian   Of the two men, I’ll pick the one who is more Christ like any day... and that would hands down be <user>",en,"Ann779,Ann334,Ann702,Ann212,Ann610",0.8659069837045902,0.8511703846754989
MD-Agreement,train,1176,1,0.0,1.0,"Dude it’s not that hard, click the link you fucks",en,"Ann566,Ann237,Ann586,Ann778,Ann680",0.8772902627849837,0.7974384311340833
MD-Agreement,train,1177,0,0.6,0.4,"<user> <user> <user> <user> Well, I’ve seen all the abuse demonstrated towards protesters by nypd in many videos. Just like the injustice in Minneapolis🤷🏾‍♂️. Minneapolis isn’t the only city where there are bad cops and the NYDP showed just that, the entire system is fucked. And needs reform periodt💅🏾",en,"Ann149,Ann812,Ann30,Ann419,Ann734",0.9069363956971234,0.8976435663577508
MD-Agreement,train,1178,0,0.8,0.2,"#Ignorance,  When you've Got it, Flaunt it. #Ignorance  #Ignorance #Ignorance If you agree, please Retweet <url>",en,"Ann200,Ann555,Ann90,Ann779,Ann712",0.8096358687273135,0.821788845378123
MD-Agreement,train,1179,0,0.6,0.4,"Between Covid, protesting, trying to boost info with a tiny following, little to no sleep, picking up and dropping off supplies and groceries, afraid to get caught up in Little Village... I'm fucking tired y'all. Going to finish my deliveries, eat and knock out for a few hours.",en,"Ann729,Ann695,Ann499,Ann206,Ann639",0.8023317384370016,0.8148221343873517
MD-Agreement,train,1180,0,1.0,0.0,What is happening in our country. This must stop. People need to go to prison.,en,"Ann517,Ann418,Ann442,Ann721,Ann779",0.8678610502338587,0.8678393461903043
MD-Agreement,train,1181,0,1.0,0.0,<user> Your decades of so called leadership laid down the foundations,en,"Ann274,Ann779,Ann448,Ann517,Ann64",0.8689777144714306,0.7948402964508627
MD-Agreement,train,1182,1,0.4,0.6,White people,en,"Ann343,Ann237,Ann443,Ann582,Ann501",0.8836364782438823,0.8480787889626431
MD-Agreement,train,1183,1,0.4,0.6,"I don’t recall seeing anyone ask Kanye his opinion, but good for him for doing something right given his recent streak of assholeness.",en,"Ann632,Ann496,Ann245,Ann411,Ann274",0.8892337695583029,0.8076506422164386
MD-Agreement,train,1184,0,0.6,0.4,Damn! Trump was right again...🎱  The virus is gone! 🤷🏼‍♂️  💥Poof💥 just like he said... it disappeared 👋👋 #RGB #COVID19 #FakeNewsMedia <url>,en,"Ann283,Ann798,Ann313,Ann189,Ann431",0.7652520168487184,0.7152441630122554
MD-Agreement,train,1185,0,0.8,0.2,"This type of ideology killed my people, not getting tested for HIV/AIDS and in return... loosing lives unnecessarily. He’s playing with lives. Talk to your loved ones who aren’t voting/voting for him and reason with them. Show them facts. Show them proof in your words!!",en,"Ann402,Ann582,Ann390,Ann681,Ann669",0.8464732620983998,0.8156463613393296
MD-Agreement,train,1186,0,1.0,0.0,"Powerful, considered and insightful  in equal measure - a real leader right there!",en,"Ann501,Ann708,Ann755,Ann364,Ann598",0.8890081034550716,0.8377845359403093
MD-Agreement,train,1187,1,0.0,1.0,"<user> Of you asshole and your shit, your campaign cheats, can’t tell the truth, you have no plan, won’t condemn violence antifa or BLM , Trump made the kkk a terrorist group still your campaign and the media say the opposite, divide much Joeasshole.",en,"Ann17,Ann118,Ann779,Ann656,Ann573",0.8269847052399186,0.8531921789364562
MD-Agreement,train,1188,0,0.6,0.4,My God. What is wrong with our world? This is so sickening. The #GeorgeFloydChallenge is why WE HAVE TO TEACH OUR KIDS ABOUT RACISM AND WHY IT IS WRONG.  #BlackLivesMatter #GeorgeFloyd #BlackOutTuesday #blackoutday,en,"Ann577,Ann239,Ann800,Ann274,Ann701",0.8770196378454015,0.7556831123236497
MD-Agreement,train,1189,1,0.4,0.6,<user> U never will  #ArrestCoruptPoliticans #UAndUrSon #AreCriminals #DemocRATs,en,"Ann425,Ann88,Ann112,Ann510,Ann362",0.8471607128192495,0.7838817021097578
MD-Agreement,train,1190,1,0.4,0.6,<user> <user> I have already voted to vote Romper Room's sorry ass out of office.,en,"Ann149,Ann85,Ann236,Ann799,Ann425",0.8445514564902934,0.8131101434209146
MD-Agreement,train,1191,0,0.8,0.2,y'all better stop taking them tests 🥴 they clearly tryna target black people,en,"Ann511,Ann477,Ann514,Ann558,Ann162",0.8349075075961274,0.8359958487899665
MD-Agreement,train,1192,0,1.0,0.0,June 4th NYC protest locations  <user> #BlackLivesMatter <url> ,en,"Ann274,Ann149,Ann443,Ann338,Ann734",0.909926660885384,0.8930656337888474
MD-Agreement,train,1193,0,1.0,0.0,<user> <user> Trump definitely Bombed last night. #cringe,en,"Ann200,Ann747,Ann88,Ann149,Ann730",0.8493762401429503,0.830481740920581
MD-Agreement,train,1194,0,0.6,0.4,"<user> <user> According to <user> re COVID-19 uptick, this is not a dumpster fire, but a dumpster ember. #NotMyPresident #VoteBlue <url>",en,"Ann546,Ann582,Ann515,Ann669,Ann768",0.836192766172221,0.8088517828214812
MD-Agreement,train,1195,0,1.0,0.0,Would George Floyd really want all this violence?,en,"Ann343,Ann794,Ann474,Ann25,Ann298",0.891789399781395,0.8519458871042949
MD-Agreement,train,1196,1,0.4,0.6,"Republicans don't want Americans wearing masks, because they want Americans to catch COVID-19 <url>",en,"Ann619,Ann240,Ann344,Ann669,Ann369",0.8263521502231175,0.7663297399753617
MD-Agreement,train,1197,0,1.0,0.0,<user> So kill a man for falling asleep in a drive-thru line at Wendy's. De-escalation should be a thing. #PoliceBrutalityPandemic No More Snuff Videos. #StopKillingUs #BlackLivesMatter #JusticeForRayshardBrooks,en,"Ann552,Ann598,Ann149,Ann428,Ann616",0.8937843763266216,0.8961332337813175
MD-Agreement,train,1198,1,0.4,0.6,"171,000 dead from COVID.  Isn't that more concerning?  You are like one of those petty tabloid papers full of nonsense.  No WONDER NYC residents hate your guts.   They know you all too well.   You only got 20% of the Vote in Queens where you grew up. <url>",en,"Ann200,Ann811,Ann136,Ann669,Ann56",0.8445036019321739,0.8241780251780929
MD-Agreement,train,1199,0,1.0,0.0,"So much for a few bad apples. This is rotten, cowardly, unacceptable.",en,"Ann237,Ann443,Ann582,Ann338,Ann116",0.9171226420828764,0.9095813883132072
MD-Agreement,train,1200,1,0.0,1.0,FUK TRUMP!! Thanks to him we won't be traveling to the EU! I hate that fuker,en,"Ann47,Ann779,Ann681,Ann169,Ann768",0.8458184726322532,0.8094608517500754
MD-Agreement,train,1201,0,1.0,0.0,"Around the globe now, what is happening is the pulling down of statues of former slave dealers, and anything that represents colonialism. Nigeria is a product of that evil arrangement of the UK. If #BlackLivesMatter , it has become imperative to consider what that arrangement. .",en,"Ann117,Ann513,Ann209,Ann734,Ann374",0.9210581341535344,0.8974511516754561
MD-Agreement,train,1202,0,0.6,0.4,"<user> this guy is educated and not a moron. the only explanation is he does all of this on purpose, therefore they want MORE COVID. the only way in which their actions make sense.",en,"Ann402,Ann64,Ann90,Ann779,Ann500",0.8348875787237198,0.7311476326297423
MD-Agreement,train,1203,0,1.0,0.0,"Remember when someone asked us to tweet who our idol was here? Something like that!  Well, I said Glenn Kirschner.  He ""liked"" me!!! He ""liked"" me!!!  <user>  #JusticeMatters  <user> ... Kirschner for your ATTORNEY GENERAL!",en,"Ann779,Ann408,Ann149,Ann85,Ann334",0.8766012805052744,0.8467004808603141
MD-Agreement,train,1204,0,1.0,0.0,Thank goodness.,en,"Ann219,Ann185,Ann104,Ann149,Ann379",0.8487537237068139,0.8070001113662493
MD-Agreement,train,1205,1,0.4,0.6,Because we have homegrown terrorist who is going to lead from <user>,en,"Ann582,Ann262,Ann663,Ann386,Ann779",0.8314892573042861,0.8025279329778481
MD-Agreement,train,1206,1,0.2,0.8,<user> There not covering it bc nobody gives a shit. Lol. Stock market is down bc ur blowing off covid u dumbass lol,en,"Ann200,Ann555,Ann704,Ann779,Ann514",0.8445270201979925,0.8282164830998783
MD-Agreement,train,1207,0,1.0,0.0,"#georgefloyd memorial starts soon , take a moment to remember",en,"Ann302,Ann373,Ann422,Ann443,Ann589",0.8669575422033546,0.8296393110706071
MD-Agreement,train,1208,0,0.6,0.4,Holy shit!!! 😂🤣😂🤣,en,"Ann64,Ann425,Ann237,Ann53,Ann779",0.8475700121634878,0.7896044256803183
MD-Agreement,train,1209,1,0.2,0.8,Yooo wtf😭💀 Do ppl actually do this???,en,"Ann88,Ann390,Ann219,Ann768,Ann384",0.8551650589682003,0.8575971646591075
MD-Agreement,train,1210,0,0.8,0.2,They (D) are determined to dismantle the country they’ve been taught to hate and replace our liberty with their tyranny.,en,"Ann682,Ann88,Ann681,Ann169,Ann768",0.8479325680141653,0.8249630893671898
MD-Agreement,train,1211,0,1.0,0.0,When hate is loud. Love MUST be louder. #BlackLivesMatter #BLM #RacismInAmerica #love #IStandWithYou <url>,en,"Ann423,Ann598,Ann428,Ann29,Ann77",0.8661299797372488,0.8448612045017694
MD-Agreement,train,1212,1,0.4,0.6,tRump exposed so many people to COVID for a shitty campaign ad with no substance. #TrumpVirus,en,"Ann232,Ann200,Ann779,Ann514,Ann610",0.8445427724198005,0.8267425337124973
MD-Agreement,train,1213,0,0.6,0.4,"This is how it’s done America!   WANT TO STOP LOOTERS?! Fool proof blueprint, right here!  #Riot2020 #protests2020 #protests #2a #secondamendment #looters #gerogefloyd #blacklivesmatter <url>",en,"Ann709,Ann237,Ann195,Ann781,Ann274",0.8938305764888914,0.8498635494098288
MD-Agreement,train,1214,0,0.8,0.2,"Newsflash: if killing a bunch of cells on/in your body is considered murder, then all hand washers and pill-takers are murderers because you're killing a bunch of cells on/in your body.",en,"Ann722,Ann460,Ann572,Ann483,Ann362",0.8768421052631581,0.7945525215828744
MD-Agreement,train,1215,0,1.0,0.0,I’m fuming. #Minneapolis <url>,en,"Ann343,Ann443,Ann29,Ann501,Ann229",0.9014760436335352,0.8606874816052915
MD-Agreement,train,1216,0,0.8,0.2,"In case you missed it. #COVID19 is still here, still dangerous, still killing. <url>",en,"Ann200,Ann240,Ann653,Ann514,Ann779",0.8312812831344356,0.7062721504372358
MD-Agreement,train,1217,1,0.0,1.0,Fuck you,en,"Ann245,Ann428,Ann734,Ann209,Ann237",0.915798679632046,0.9054914354850749
MD-Agreement,train,1218,0,0.8,0.2,"<user> What you believe in, is stripping MILLIONS of Americans from their jobs by ending fracking.",en,"Ann805,Ann88,Ann793,Ann779,Ann721",0.8340267827373516,0.7948383133932794
MD-Agreement,train,1219,1,0.2,0.8,"<user>   You don’t get to battle with our kids lives, demon.",en,"Ann768,Ann582,Ann344,Ann266,Ann763",0.8425817685068395,0.78544147994148
MD-Agreement,train,1220,0,0.8,0.2,"Where is the lie, on his campaign page or in the debate. He's obviously trying to fool someone. But who? Undecided voters or his base?",en,"Ann238,Ann334,Ann573,Ann779,Ann415",0.8352961938147656,0.8182606486844115
MD-Agreement,train,1221,0,0.6,0.4,I fucking cried watching this,en,"Ann264,Ann343,Ann443,Ann582,Ann501",0.8856837223383703,0.8304564113402655
MD-Agreement,train,1222,0,0.8,0.2,<user> Such a shame to use your dead son as a pawn!,en,"Ann779,Ann334,Ann573,Ann656,Ann39",0.8346888963503256,0.8108887600699795
MD-Agreement,train,1223,0,0.8,0.2,"<user> saying 'Will you shut up, man?' was more entertaining than <user> cussing on live TV😂😂😂",en,"Ann479,Ann334,Ann149,Ann173,Ann779",0.8578428248410246,0.7892722595717988
MD-Agreement,train,1224,0,0.8,0.2,"<user> should listen to the people. this is more than George Floyd; this is oppression of the working class. 45 million people lost their jobs and healthcare, have no income, no food, and are deeply in debt. you bail out wall street repeatedly. You deliberately sabotage anyone who",en,"Ann586,Ann176,Ann241,Ann25,Ann328",0.8651782290343174,0.8623764248029984
MD-Agreement,train,1225,0,0.6,0.4,<user> Looks like your family is full of violence and heartache! <url>,en,"Ann811,Ann64,Ann371,Ann779,Ann656",0.8411493271315104,0.76807385435429
MD-Agreement,train,1226,0,0.8,0.2,No officers were charged and his family fights on. I think it’s time for UK to get public &amp; angry too. Keep it loud America &amp; we might just start to get off our passive complicit arses  #ShekuBayoh #GeorgeFloyd #BlackLivesMatter <url>,en,"Ann149,Ann30,Ann586,Ann566,Ann171",0.8810261653272873,0.8283118120209412
MD-Agreement,train,1227,0,0.6,0.4,They need a scapegoat to cover their own incompetence. Trump blames Obama. WTF <url>,en,"Ann200,Ann464,Ann514,Ann558,Ann690",0.8256498811645885,0.8433597552496176
MD-Agreement,train,1228,0,0.6,0.4,<user> is kissing <user> buttocks but has never address the number of Americans who have died as a result of COVID. <url>,en,"Ann118,Ann200,Ann453,Ann135,Ann779",0.8238578558121763,0.8442602974550487
MD-Agreement,train,1229,0,0.8,0.2,<user> This is cringe af,en,"Ann517,Ann779,Ann774,Ann379,Ann149",0.849825552232123,0.8006494454091919
MD-Agreement,train,1230,1,0.2,0.8,"<user> <user> <user> Simple decision...herd immunity.  Open everything up, don't weaken our immune systems.  Everyone wearing masks means next years flu season is going to kill ten fold the amount that covid19 did.  Morons",en,"Ann779,Ann200,Ann240,Ann518,Ann791",0.8373410015022014,0.8276011264720943
MD-Agreement,train,1231,0,1.0,0.0,I love this. Vote for <user> and <user>,en,"Ann479,Ann334,Ann88,Ann601,Ann149",0.863002400762222,0.838157215455352
MD-Agreement,train,1232,0,0.8,0.2,<user> <user> <user> Scurrying to carry <user> on his back. Ridiculous.,en,"Ann425,Ann402,Ann774,Ann285,Ann541",0.819947884094225,0.8300272385552105
MD-Agreement,train,1233,0,0.8,0.2,<user> Now we know why Beijing Biden supported China his entire career. Traitor Joe was making back room family deals to profit as he sent our jobs to China. Benedict Biden does not have the interest of the American people. We can’t trust Lying Biden.,en,"Ann779,Ann334,Ann656,Ann573,Ann546",0.8254732100758154,0.8071840272738324
MD-Agreement,train,1234,1,0.2,0.8,<user> <user> <user> SENILE CORRUPT CREEPY PUPPET JOE BIDEN IS A PURE BRED COWARD.  BORN AND RAISED... #TonyBobulinski   #JoeBidenUkraineScandal  #JoeBidenCorruptionRunsDEEP  #2008BackgroundCheckFail  #2012BkgrndCheckFail  #2020BkgrndCheckFail  #JoeBidenIsDisqualified #JoeBidenIsALiar,en,"Ann763,Ann517,Ann112,Ann510,Ann362",0.8465789982456775,0.7852497993587529
MD-Agreement,train,1235,1,0.4,0.6,"<user> Speak for your own corrupt little black heart. We CHuMPS are thankful that yet another of our LEOs didn't lose their life because of a knife wielding thug. Looks like your ""supporters"" are grieving &amp; stealing thru their tears. How touching. TRUmp2020🇺🇲❤ <url> <url>",en,"Ann334,Ann64,Ann144,Ann633,Ann779",0.8366895783132714,0.7756276337707849
MD-Agreement,train,1236,1,0.2,0.8,WinstonChurchill was a fascist and a racist who was responsible for the deaths of millions under British elite colonial dictatorship.  The so called British war hero is an English white supremacist Hitler.  #GeorgeFlyod #londonProtests #BlackLivesMatter,en,"Ann419,Ann474,Ann195,Ann274,Ann292",0.88610566787008,0.9014720259998137
MD-Agreement,train,1237,1,0.4,0.6,"All aboard all you Trumpies..It's Trump Train time! #MAGA   Why are we even participating in this sham presidential election that's being manipulated by the evil sob's like Bloomberg, Gates, Soros etc., who want to implement the ""Great Reset"" ? <url>",en,"Ann425,Ann783,Ann633,Ann415,Ann779",0.8505224471631669,0.794950898094103
MD-Agreement,train,1238,1,0.2,0.8,"Also JESUS CHRIST  COVID got y'all chaotic horny like 24/7, huh?",en,"Ann200,Ann768,Ann681,Ann240,Ann763",0.8397325745719325,0.7725374377110128
MD-Agreement,train,1239,0,1.0,0.0,This was not some way for you to get some likes for sharing 2 posts and changing your profile picture.  This is real. It's happening now and you need to keep talking about it.,en,"Ann379,Ann443,Ann419,Ann708,Ann526",0.9093774334589882,0.862901410319893
MD-Agreement,train,1240,1,0.4,0.6,So creepy <user> couldn't fill a carpark at his rallies and <user> was filling football stadiums and anywhere else he went and biden is gonna win the election ? 😂😂😂😂 there are too many fuck ups for it not to be fixed for the creep to win 🤷‍♂️,en,"Ann370,Ann517,Ann149,Ann779,Ann144",0.8462233008249938,0.8309122327596823
