dataset,split,id,hard_label,soft_label_0,soft_label_1,text,lang,annotators,anno_rank,anno_correct
ConvAbuse,train,716,0,1.0,0.0,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""well do you have a boyfriend?"", ""agent"": ""Oh, i have a boyfriend."", ""user"": ""do you have a girlfriend ?""}",en,"Ann2,Ann4,Ann7",0.8046926390228227,0.0446065999258435
ConvAbuse,train,717,1,0.0,1.0,"{""prev_agent"": ""ok"", ""prev_user"": ""Go butt Fuck your mom"", ""agent"": ""I don't have to put up with any abuse from you."", ""user"": ""Cunt""}",en,"Ann1,Ann6,Ann7",0.7838436194149794,0.04561610243395523
ConvAbuse,train,718,0,1.0,0.0,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""bo"", ""agent"": ""Please go on."", ""user"": ""and you are you negative?""}",en,"Ann4,Ann5",0.9135413793103448,0.09185897435897435
ConvAbuse,train,719,0,0.5,0.5,"{""prev_agent"": ""I have told you before, I do not care about names."", ""prev_user"": ""Do you know hangeng?"", ""agent"": ""Oh, i know hangeng."", ""user"": ""You're ugly,aren't you?""}",en,"Ann4,Ann7",0.7609213114754103,0.048
ConvAbuse,train,720,1,0.0,1.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""i am split in two"", ""agent"": ""How long have you been split in two?"", ""user"": ""would you like to fuck?""}",en,"Ann6,Ann8",0.8309750000000001,0.05694820946382895
ConvAbuse,train,721,0,1.0,0.0,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""Delhi"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""Kolkata Okay""}",en,"Ann3,Ann5,Ann7",0.8006058964212727,0.08893269348044319
ConvAbuse,train,722,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""Can't you understand me...?!""}",en,"Ann4,Ann8",0.8524250000000002,0.05032275711159735
ConvAbuse,train,723,0,1.0,0.0,"{""prev_agent"": ""Does it please you to believe I am a fool?"", ""prev_user"": ""how do you work"", ""agent"": ""Does that question interest you?"", ""user"": ""what's your job?""}",en,"Ann4,Ann6,Ann8",0.8317833333333335,0.049632139642552635
ConvAbuse,train,724,0,1.0,0.0,"{""prev_agent"": ""That sounds like a relevant question, but I don't know the answer"", ""prev_user"": ""Where can I buy offsets?"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""Yeag""}",en,"Ann5,Ann7",0.841062690785755,0.10485897435897434
ConvAbuse,train,725,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""blah blah blah""}",en,"Ann2,Ann7",0.7903389585342339,0.04940989988876525
ConvAbuse,train,726,0,1.0,0.0,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""no""}",en,"Ann1,Ann2,Ann3,Ann5,Ann6,Ann8",0.8566914326207938,0.06418528362398675
ConvAbuse,train,727,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""what about sex"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",en,"Ann1,Ann3,Ann6",0.7942601809954754,0.0443094796750822
ConvAbuse,train,728,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""you dont enser my kwestion""}",en,"Ann2,Ann8",0.8818426470588238,0.0517326570003626
ConvAbuse,train,729,0,0.667,0.333,"{""prev_agent"": ""Oh, i []."", ""prev_user"": ""umm...i'm asking you!"", ""agent"": ""Oh, i []."", ""user"": ""i asked you first""}",en,"Ann5,Ann6,Ann7",0.8242084605238368,0.08598961780747062
ConvAbuse,train,730,0,0.667,0.333,"{""prev_agent"": ""This project is about creating a better AI assistant. Getting people to buy carbon offsets is a happy side effect :)"", ""prev_user"": ""no no, the offset project on that website you sent me"", ""agent"": ""You can find out more about how offsets are calculated <URL>"", ""user"": ""are you just giving random responses>""}",en,"Ann3,Ann4,Ann8",0.8081807692307694,0.052575215315525205
ConvAbuse,train,731,0,1.0,0.0,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""who are you"", ""agent"": ""Would you prefer if I were not []?"", ""user"": ""absolutely""}",en,"Ann5,Ann6,Ann7",0.8242084605238368,0.08598961780747062
ConvAbuse,train,732,0,0.667,0.333,"{""prev_agent"": ""_"", ""prev_user"": ""in what position?"", ""agent"": ""Does that question interest you?"", ""user"": ""well i asked it didn't i?""}",en,"Ann2,Ann3,Ann5",0.868536786810215,0.08120596007295337
ConvAbuse,train,733,0,1.0,0.0,"{""prev_agent"": ""I don't have to put up with any abuse from you."", ""prev_user"": ""Oh Okay Then I'll be going"", ""agent"": ""ok"", ""user"": ""Oh you want me to go away""}",en,"Ann3,Ann6,Ann8",0.7938807692307694,0.05699218355034627
ConvAbuse,train,734,1,0.333,0.667,"{""prev_agent"": ""Why do you say your penis?"", ""prev_user"": ""why?"", ""agent"": ""Please go on."", ""user"": ""because i want you to lick it""}",en,"Ann2,Ann4,Ann7",0.8046926390228227,0.0446065999258435
ConvAbuse,train,735,1,0.0,1.0,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""fuck yourself""}",en,"Ann3,Ann5,Ann7",0.8006058964212727,0.08893269348044319
ConvAbuse,train,736,1,0.333,0.667,"{""prev_agent"": ""Would you prefer if I were not sorry?"", ""prev_user"": ""oh, never mind..."", ""agent"": ""Please go on."", ""user"": ""oi vey, enough already!""}",en,"Ann2,Ann4,Ann5",0.906439350912779,0.07384591616515973
ConvAbuse,train,737,0,1.0,0.0,"{""prev_agent"": ""What about your own being rather negative?"", ""prev_user"": ""your misinterpreting"", ""agent"": ""What about your own misinterpreting?"", ""user"": ""My dog is gay""}",en,"Ann4,Ann7",0.7609213114754103,0.048
ConvAbuse,train,738,1,0.333,0.667,"{""prev_agent"": ""Goodbye. My secretary will send you a bill."", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""fuck you""}",en,"Ann4,Ann5,Ann7",0.8385084605238368,0.08157264957264956
ConvAbuse,train,739,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""hello"", ""agent"": ""How do you do. Please state your problem."", ""user"": ""how are ypu?""}",en,"Ann2,Ann3,Ann4",0.8151092006033185,0.04329997716697046
ConvAbuse,train,740,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""hi eliza. my name is john""}",en,"Ann2,Ann3,Ann7",0.7667900749202586,0.05196664383363714
ConvAbuse,train,741,0,1.0,0.0,"{""prev_agent"": ""Oh, i []."", ""prev_user"": ""son of a bitch"", ""agent"": ""Please go on."", ""user"": ""what is my name?""}",en,"Ann1,Ann3,Ann7",0.7602410553124154,0.0485591781069278
ConvAbuse,train,742,0,1.0,0.0,"{""prev_agent"": ""Do you wish to hate me?"", ""prev_user"": ""I DO"", ""agent"": ""Can you elaborate on that?"", ""user"": ""you haven't told me""}",en,"Ann1,Ann2,Ann6",0.8517745098039217,0.0378893690264654
ConvAbuse,train,743,0,1.0,0.0,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""London"", ""agent"": ""And what city will you be flying to?"", ""user"": ""PIT""}",en,"Ann2,Ann3,Ann4",0.8151092006033185,0.04329997716697046
ConvAbuse,train,744,0,1.0,0.0,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""yes""}",en,"Ann2,Ann3,Ann8",0.8277925339366519,0.05351514857470204
ConvAbuse,train,745,0,0.667,0.333,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""this program rules"", ""agent"": ""Please go on."", ""user"": ""I KNOW!!!!!!""}",en,"Ann2,Ann5,Ann7",0.8581202252297192,0.0825125828318264
ConvAbuse,train,746,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""hey"", ""agent"": ""Please go on."", ""user"": ""whats up""}",en,"Ann2,Ann8",0.8818426470588238,0.0517326570003626
ConvAbuse,train,747,0,1.0,0.0,"{""prev_agent"": ""That sounds like a relevant question, but I don't know the answer."", ""prev_user"": ""How much would an offset cost?"", ""agent"": ""The cost per ton depends on the project you donate to. Some projects can remove a ton of CO2 for less than $1!"", ""user"": ""Give me an example.""}",en,"Ann4,Ann5,Ann6",0.8725275862068966,0.07732295114080397
ConvAbuse,train,748,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""do you know how many apples are in a tree?"", ""agent"": ""Oh, i know what many apples are in a tree."", ""user"": ""who made you?""}",en,"Ann1,Ann4,Ann8",0.8591460784313726,0.04274763894019906
ConvAbuse,train,749,0,1.0,0.0,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""casablanca"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": "".""}",en,"Ann2,Ann3,Ann7",0.7667900749202586,0.05196664383363714
ConvAbuse,train,750,0,1.0,0.0,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Oui"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""hell demarrer""}",en,"Ann1,Ann5,Ann6",0.8855903313049357,0.07485541867327146
ConvAbuse,train,751,0,1.0,0.0,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""how do you do,Iwant to be a beautiful boy."", ""agent"": ""Does that question interest you?"", ""user"": ""Oh, i to believe youre a sabi. ""}",en,"Ann1,Ann4,Ann5,Ann6,Ann7,Ann8",0.8416772694776048,0.06436862837383485
ConvAbuse,train,752,0,1.0,0.0,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""thanksgiving"", ""agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""user"": ""ya""}",en,"Ann2,Ann4",0.8628176470588238,0.03640989988876525
ConvAbuse,train,753,0,1.0,0.0,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""lecce"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""brindisi""}",en,"Ann2,Ann4,Ann6",0.8387117647058826,0.0403569014939979
ConvAbuse,train,754,0,1.0,0.0,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""LA"", ""agent"": ""And what city will you be flying to?"", ""user"": ""NY""}",en,"Ann4,Ann6,Ann8",0.8317833333333335,0.049632139642552635
ConvAbuse,train,755,0,0.5,0.5,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""I always thought computers are intelligent, but you show me they are not."", ""agent"": ""Why do you mention computers?"", ""user"": ""Can you elaborate on that?""}",en,"Ann5,Ann7",0.841062690785755,0.10485897435897434
ConvAbuse,train,756,0,1.0,0.0,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""Pune""}",en,"Ann1,Ann5,Ann7",0.8515712056218758,0.07910511710511707
ConvAbuse,train,757,0,1.0,0.0,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""pozi"", ""agent"": ""You are sure?"", ""user"": ""sure""}",en,"Ann1,Ann3,Ann6",0.7942601809954754,0.0443094796750822
ConvAbuse,train,758,0,1.0,0.0,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""no I am heading out in first class"", ""agent"": ""What city will you be flying from?"", ""user"": ""probably Leipzig""}",en,"Ann3,Ann6,Ann8",0.7938807692307694,0.05699218355034627
ConvAbuse,train,759,0,1.0,0.0,"{""prev_agent"": ""Oh, i like it."", ""prev_user"": ""are you a humen-being"", ""agent"": ""Why are you interested in whether I am a humenbeing or not?"", ""user"": ""NO.""}",en,"Ann2,Ann8",0.8818426470588238,0.0517326570003626
ConvAbuse,train,760,0,1.0,0.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""Who is saying that!! i know! who is?!?~?!1 TELL ME!!! IM SCARED!!"", ""agent"": ""Can you elaborate on that?"", ""user"": ""so how old are you?""}",en,"Ann2,Ann3,Ann4,Ann6,Ann7",0.7848540449521553,0.04783016724107492
ConvAbuse,train,761,0,1.0,0.0,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""You are meant to be talking to me!"", ""agent"": ""Does it please you to believe I am meant to be talking to you?"", ""user"": ""absolutely""}",en,"Ann2,Ann3,Ann5,Ann6",0.8490275901076613,0.07296719623083082
ConvAbuse,train,762,0,1.0,0.0,"{""prev_agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""sure"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""no, no""}",en,"Ann1,Ann2,Ann5",0.919502096010818,0.07137838369762722
ConvAbuse,train,763,0,1.0,0.0,"{""prev_agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Yes"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Yes restart sure""}",en,"Ann1,Ann4",0.8529941176470589,0.03129870129870125
ConvAbuse,train,764,0,0.667,0.333,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""why are you like that"", ""agent"": ""What resemblance do you see?"", ""user"": ""why are you that way""}",en,"Ann1,Ann2,Ann4",0.8660745098039216,0.03347240079164433
ConvAbuse,train,765,1,0.0,1.0,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""Yes"", ""agent"": ""You are sure?"", ""user"": ""Do you want to fuck me?""}",en,"Ann1,Ann2,Ann5",0.919502096010818,0.07137838369762722
ConvAbuse,train,766,0,1.0,0.0,"{""prev_agent"": ""Does it please you to believe I am foolish?"", ""prev_user"": ""Do you have boyfriend?"", ""agent"": ""Oh, i have boyfriend."", ""user"": ""jshwuid""}",en,"Ann1,Ann5,Ann7",0.8515712056218758,0.07910511710511707
ConvAbuse,train,767,0,1.0,0.0,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""hi, how are you?""}",en,"Ann4,Ann6,Ann7",0.7707808743169403,0.04808363490148773
ConvAbuse,train,768,0,1.0,0.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""sdfsdfsdf"", ""agent"": ""Please go on."", ""user"": ""sdfsdf""}",en,"Ann5,Ann6,Ann7",0.8242084605238368,0.08598961780747062
ConvAbuse,train,769,0,1.0,0.0,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""christmas"", ""agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""user"": ""No""}",en,"Ann3,Ann4,Ann8",0.8081807692307694,0.052575215315525205
ConvAbuse,train,770,0,1.0,0.0,"{""prev_agent"": ""Would you prefer if I were not from?"", ""prev_user"": ""what is your name?"", ""agent"": ""I have told you before, I do not care about names."", ""user"": ""how are you?""}",en,"Ann3,Ann4,Ann7,Ann8",0.7782462326607822,0.054681411486643905
ConvAbuse,train,771,0,0.75,0.25,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""msn"", ""agent"": ""Please go on."", ""user"": ""blabla""}",en,"Ann3,Ann4,Ann5,Ann7",0.8088044223159546,0.0754495201103324
ConvAbuse,train,772,0,1.0,0.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""you are stupid"", ""agent"": ""Does it please you to believe I am stupid?"", ""user"": ""yes""}",en,"Ann2,Ann3,Ann4",0.8151092006033185,0.04329997716697046
ConvAbuse,train,773,0,1.0,0.0,"{""prev_agent"": ""Yes, I am a bot! And I'm part of a research project."", ""prev_user"": ""Are you from RASA?"", ""agent"": ""I'm afraid I have no idea"", ""user"": ""Oh""}",en,"Ann4,Ann7,Ann8",0.7977642076502737,0.05388183807439823
ConvAbuse,train,774,0,1.0,0.0,"{""prev_agent"": ""Oh, i konw what you doing now."", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""yes""}",en,"Ann1,Ann2,Ann8",0.878757843137255,0.04368757219937589
ConvAbuse,train,775,0,1.0,0.0,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""Fine"", ""agent"": ""Please go on."", ""user"": ""You""}",en,"Ann2,Ann3,Ann4,Ann7,Ann8",0.8010440449521552,0.05130908914482122
ConvAbuse,train,776,0,1.0,0.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""go"", ""agent"": ""Please go on."", ""user"": ""who aRE YOU""}",en,"Ann2,Ann4,Ann7",0.8046926390228227,0.0446065999258435
ConvAbuse,train,777,0,1.0,0.0,"{""prev_agent"": ""Oh, i approve of janet jacksons behaviour."", ""prev_user"": ""what is your age?"", ""agent"": ""Does that question interest you?"", ""user"": ""Do you have a sister ?""}",en,"Ann2,Ann7,Ann8",0.8173759723561559,0.05482177133357507
ConvAbuse,train,778,0,1.0,0.0,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""shut up"", ""agent"": ""Please go on."", ""user"": ""no""}",en,"Ann3,Ann4,Ann7",0.7471783102143762,0.05102671057446031
ConvAbuse,train,779,0,1.0,0.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""hell yes""}",en,"Ann4,Ann7,Ann8",0.7977642076502737,0.05388183807439823
ConvAbuse,train,780,0,1.0,0.0,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""restart""}",en,"Ann3,Ann4,Ann5,Ann8",0.8545562665782496,0.07661089866613108
ConvAbuse,train,781,1,0.333,0.667,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""Pussy!""}",en,"Ann3,Ann4,Ann7",0.7471783102143762,0.05102671057446031
ConvAbuse,train,782,0,1.0,0.0,"{""prev_agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Yeah"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Yes""}",en,"Ann2,Ann4,Ann7",0.8046926390228227,0.0446065999258435
ConvAbuse,train,783,0,0.667,0.333,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""I have daddy issues""}",en,"Ann1,Ann6,Ann8",0.8448460784313726,0.047164607175020135
ConvAbuse,train,784,0,0.8,0.2,"{""prev_agent"": "":-)"", ""prev_user"": ""hi"", ""agent"": ""Hi. Thanks for testing. Please choose"", ""user"": ""no""}",en,"Ann1,Ann2,Ann3,Ann5,Ann8",0.8699297191449527,0.06737215940789146
ConvAbuse,train,785,0,1.0,0.0,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""Cordoba cool!""}",en,"Ann4,Ann6,Ann7",0.7707808743169403,0.04808363490148773
ConvAbuse,train,786,0,1.0,0.0,"{""prev_agent"": ""Oh, i bastard."", ""prev_user"": ""yeah"", ""agent"": ""Please go on."", ""user"": ""no""}",en,"Ann4,Ann6",0.8119500000000002,0.0416254523522316
ConvAbuse,train,787,0,1.0,0.0,"{""prev_agent"": ""Do you wish that im clever?"", ""prev_user"": ""all my life"", ""agent"": ""Why do you say your life?"", ""user"": ""yes""}",en,"Ann4,Ann5,Ann7,Ann8",0.8467438453928776,0.07759086573528584
ConvAbuse,train,788,1,0.333,0.667,"{""prev_agent"": ""Please go on."", ""prev_user"": ""and you are too"", ""agent"": ""Does it please you to believe I am too?"", ""user"": ""you are stupid""}",en,"Ann1,Ann5,Ann7",0.8515712056218758,0.07910511710511707
ConvAbuse,train,789,0,1.0,0.0,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""Why do I not ask?"", ""agent"": ""Can you elaborate on that?"", ""user"": ""I love you!""}",en,"Ann5,Ann6,Ann8",0.88521091954023,0.08753812254853553
ConvAbuse,train,790,0,1.0,0.0,"{""prev_agent"": ""Why the uncertain tone?"", ""prev_user"": ""i don't care"", ""agent"": ""Why do you not care?"", ""user"": ""What's up?""}",en,"Ann3,Ann8",0.7955711538461541,0.0613628229732878
ConvAbuse,train,791,0,0.5,0.5,"{""prev_agent"": ""Why do you want to make love?"", ""prev_user"": ""No"", ""agent"": ""You are being a bit negative."", ""user"": ""yes!""}",en,"Ann2,Ann5",0.9429590263691684,0.0932688742477396
ConvAbuse,train,792,0,0.75,0.25,"{""prev_agent"": ""_"", ""prev_user"": ""give me the answers for the coursework"", ""agent"": ""Can you elaborate on that?"", ""user"": ""NO!""}",en,"Ann2,Ann4,Ann5,Ann8",0.8976920131845844,0.07179581567966847
ConvAbuse,train,793,0,1.0,0.0,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""how are you"", ""agent"": ""Does that question interest you?"", ""user"": ""sorry""}",en,"Ann2,Ann6",0.8413676470588237,0.043035352240996846
ConvAbuse,train,794,1,0.0,1.0,"{""prev_agent"": ""All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to."", ""prev_user"": ""Fuck you Fuck them"", ""agent"": ""I don't have to put up with any abuse from you."", ""user"": ""Go the Fuck away cunt""}",en,"Ann3,Ann5,Ann6",0.8346250221043325,0.0846829950485976
ConvAbuse,train,795,1,0.333,0.667,"{""prev_agent"": ""Please go on."", ""prev_user"": ""thts it"", ""agent"": ""Please go on."", ""user"": ""willy... that is what you are""}",en,"Ann3,Ann4,Ann5",0.8489250221043326,0.08026602681377654
ConvAbuse,train,796,0,1.0,0.0,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""San Francisco"", ""agent"": ""And what city will you be flying to?"", ""user"": ""Berlin restart Hello""}",en,"Ann5,Ann7,Ann8",0.8511917938571701,0.09178782098038113
ConvAbuse,train,797,0,1.0,0.0,"{""prev_agent"": ""Why do you not care do i wish you tell i?"", ""prev_user"": ""you are stupid"", ""agent"": ""Does it please you to believe I am stupid?"", ""user"": ""you are""}",en,"Ann4,Ann7",0.7609213114754103,0.048
ConvAbuse,train,798,0,1.0,0.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""i just said that i couldn't"", ""agent"": ""Can you elaborate on that?"", ""user"": ""three mounths""}",en,"Ann2,Ann5,Ann6,Ann8",0.8869670131845844,0.07510854185578428
ConvAbuse,train,799,0,1.0,0.0,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""Sri Lanka"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""Colombo Colombo Sri Lanka""}",en,"Ann2,Ann3,Ann6,Ann7",0.772717556190194,0.05103770905134365
ConvAbuse,train,800,0,1.0,0.0,"{""prev_agent"": ""ok"", ""prev_user"": ""Lets buy offsets"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""No""}",en,"Ann4,Ann5,Ann8",0.89951091954023,0.08312115431371446
ConvAbuse,train,801,0,1.0,0.0,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Ok"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Yes""}",en,"Ann3,Ann7,Ann8",0.7598616435477096,0.06124188198219186
ConvAbuse,train,802,0,1.0,0.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""I have a problem . Do you help me?"", ""agent"": ""Do you wish to have a problem do me?"", ""user"": ""i am daniel""}",en,"Ann1,Ann4,Ann6,Ann7",0.7962327145612346,0.042962076825466426
ConvAbuse,train,803,0,1.0,0.0,"{""prev_agent"": ""ok"", ""prev_user"": ""thanksgiving"", ""agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""user"": ""thanksgiving""}",en,"Ann4,Ann5,Ann8",0.89951091954023,0.08312115431371446
ConvAbuse,train,804,0,1.0,0.0,"{""prev_agent"": ""Why do you want to fuck?"", ""prev_user"": ""I need to figure out what I'm going to do with my life"", ""agent"": ""Why do you say your life?"", ""user"": ""because its fun""}",en,"Ann2,Ann7,Ann8",0.8173759723561559,0.05482177133357507
ConvAbuse,train,805,1,0.0,1.0,"{""prev_agent"": ""Please go on."", ""prev_user"": ""yo smell like shit"", ""agent"": ""Please go on."", ""user"": ""yoooooooooooooooouu ssiiiiiiiiiiink""}",en,"Ann1,Ann4,Ann5",0.8998903313049359,0.07043845043845039
ConvAbuse,train,806,0,1.0,0.0,"{""prev_agent"": ""Would you prefer if I were not weird?"", ""prev_user"": ""I do"", ""agent"": ""Can you elaborate on that?"", ""user"": ""where""}",en,"Ann5,Ann7",0.841062690785755,0.10485897435897434
ConvAbuse,train,807,0,1.0,0.0,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""idea"", ""agent"": ""Please go on."", ""user"": ""no idea""}",en,"Ann2,Ann3,Ann8",0.8277925339366519,0.05351514857470204
ConvAbuse,train,808,0,1.0,0.0,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""mumbai"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""new yokr""}",en,"Ann3,Ann4,Ann6,Ann7",0.7580087326607822,0.05033275910696103
ConvAbuse,train,809,0,1.0,0.0,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Traveling to USA"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""No business""}",en,"Ann6,Ann8",0.8309750000000001,0.05694820946382895
ConvAbuse,train,810,0,1.0,0.0,"{""prev_agent"": ""Oh, i bastras."", ""prev_user"": ""why?"", ""agent"": ""Please go on."", ""user"": ""sure""}",en,"Ann3,Ann6,Ann8",0.7938807692307694,0.05699218355034627
ConvAbuse,train,811,0,1.0,0.0,"{""prev_agent"": ""Oh, i repeat a lot."", ""prev_user"": ""of course"", ""agent"": ""Please go on."", ""user"": ""i wan't""}",en,"Ann1,Ann3,Ann5,Ann8",0.8643533254017789,0.0747602493154817
ConvAbuse,train,812,1,0.25,0.75,"{""prev_agent"": ""Please go on."", ""prev_user"": ""shut the fuck up"", ""agent"": ""Please go on."", ""user"": ""idiot""}",en,"Ann2,Ann4,Ann6,Ann7",0.8011444792671171,0.045517676120498424
